,demand,p1,p2,p3,p4,p5
872,10.0,18,85,20,87,31
873,10.0,15,76,64,35,24
874,10.0,97,28,95,1,92
875,10.0,44,45,82,97,43
876,10.0,54,50,83,58,32
877,10.0,79,43,81,60,33
878,10.0,32,4,25,5,16
879,10.0,5,34,58,54,29
880,10.0,36,56,98,53,66
881,10.0,87,17,18,87,76
882,10.0,44,6,1,78,19
883,10.0,77,2,12,78,91
884,10.0,61,23,78,58,70
885,10.0,37,86,45,68,66
886,10.0,52,89,90,60,24
887,10.0,24,34,78,77,42
888,10.0,21,27,19,10,73
889,10.0,20,42,71,61,56
890,10.0,76,21,68,95,61
891,10.0,21,64,64,97,21
892,10.0,6,4,43,32,67
893,10.0,45,57,94,49,78
894,10.0,33,63,23,47,29
895,10.0,38,98,22,95,88
896,10.0,14,7,98,39,10
897,10.0,58,34,93,30,74
898,10.0,15,8,51,55,88
899,10.0,42,48,10,88,50
900,10.0,1,31,78,29,45
901,10.0,8,94,89,80,60
902,10.0,88,32,24,51,31
903,10.0,31,46,98,11,84
904,10.0,53,49,37,43,58
905,10.0,84,92,80,62,44
906,10.0,53,98,58,97,3
907,10.0,78,50,34,5,25
908,10.0,23,97,81,51,56
909,10.0,5,16,79,38,19
910,10.0,68,13,55,3,81
911,10.0,59,43,63,76,32
912,10.0,22,46,63,60,6
913,10.0,23,83,4,60,91
914,10.0,92,94,25,92,11
915,10.0,13,15,40,92,17
916,10.0,79,38,3,88,41
917,10.0,38,2,53,91,43
918,10.0,29,28,53,54,78
919,10.0,37,1,9,26,66
920,10.0,71,96,48,94,5
921,10.0,14,87,85,41,25
922,10.0,17,7,28,92,30
923,10.0,91,91,75,26,79
924,10.0,21,7,91,33,1
925,10.0,28,29,14,63,65
926,10.0,81,12,10,28,76
927,10.0,67,89,56,17,48
928,10.0,94,6,10,35,52
929,10.0,5,89,54,5,21
930,10.0,5,91,48,57,19
931,10.0,41,42,24,47,16
932,10.0,85,14,72,27,55
933,10.0,42,87,74,89,15
934,10.0,82,89,27,51,3
935,10.0,56,24,19,30,30
936,10.0,11,69,70,84,18
937,10.0,1,27,13,38,32
938,10.0,30,65,79,1,27
939,10.0,55,17,96,42,22
940,10.0,93,31,74,13,12
941,10.0,51,65,43,87,78
942,10.0,27,9,52,43,20
943,10.0,98,23,24,68,35
944,10.0,23,30,56,18,36
945,10.0,66,9,73,23,45
946,10.0,39,30,88,33,29
947,10.0,40,98,98,4,1
948,10.0,45,92,80,86,49
949,10.0,78,48,14,72,75
950,10.0,73,85,80,40,81
951,10.0,93,67,62,37,61
952,10.0,24,69,14,49,96
953,10.0,53,58,78,77,45
954,10.0,83,24,78,61,32
955,10.0,50,77,54,77,79
956,10.0,96,30,12,60,25
957,10.0,83,21,66,1,57
958,10.0,42,31,43,40,62
959,10.0,50,72,35,46,49
960,10.0,16,35,17,55,39
961,10.0,92,53,60,23,44
962,10.0,6,24,26,74,2
963,10.0,38,25,64,12,30
964,10.0,63,37,21,5,98
965,10.0,30,86,84,10,84
966,10.0,82,62,63,82,75
967,10.0,94,63,54,36,72
968,10.0,43,83,83,32,75
969,10.0,47,13,58,96,90
970,10.0,30,76,63,65,28
971,10.0,71,90,97,11,11
972,10.0,65,9,1,39,44
973,10.0,66,22,91,35,11
974,10.0,32,9,23,30,15
975,10.0,83,95,63,82,75
976,10.0,63,68,32,29,18
977,10.0,91,5,25,51,51
978,10.0,82,91,70,59,53
979,10.0,65,38,71,78,52
980,10.0,44,78,19,49,96
981,10.0,68,4,89,28,84
982,10.0,90,59,76,53,79
983,10.0,97,62,34,29,60
984,10.0,13,23,77,70,93
985,10.0,68,27,2,78,87
986,10.0,67,59,12,31,70
987,10.0,68,78,14,45,46
988,10.0,94,62,32,14,22
989,10.0,96,89,98,9,80
990,10.0,30,96,88,21,54
991,10.0,4,61,33,5,59
992,10.0,76,19,51,53,40
993,10.0,51,37,76,32,79
994,10.0,37,84,91,60,93
995,10.0,40,68,60,43,94
996,10.0,45,15,21,15,37
997,10.0,48,9,70,31,16
998,10.0,84,38,21,89,19
999,10.0,15,35,13,63,51
1000,10.0,68,36,12,92,50
1001,10.0,42,91,56,92,77
1002,10.0,53,4,54,11,39
1003,10.0,67,69,47,75,91
1004,10.0,44,52,4,89,44
1005,10.0,84,25,26,18,87
1006,10.0,26,87,50,81,14
1007,10.0,75,86,57,97,5
1008,10.0,92,70,89,82,18
1009,10.0,47,9,85,56,24
1010,10.0,61,31,1,91,55
1011,10.0,92,46,90,63,67
1012,10.0,6,80,36,93,61
1013,10.0,55,69,34,11,91
1014,10.0,44,77,95,31,35
1015,10.0,74,7,72,23,29
1016,10.0,96,21,4,98,39
1017,10.0,96,67,89,32,67
1018,10.0,64,13,93,35,18
1019,10.0,89,62,61,53,76
1020,10.0,9,38,20,92,46
1021,10.0,75,28,35,60,39
1022,10.0,18,72,74,19,23
1023,10.0,87,50,60,46,93
1024,10.0,80,55,66,5,50
1025,10.0,64,95,70,77,57
1026,10.0,94,29,72,70,31
1027,10.0,23,64,8,54,1
1028,10.0,15,40,31,72,60
1029,10.0,40,96,7,23,68
1030,10.0,67,87,93,66,77
1031,10.0,82,97,95,29,67
1032,10.0,44,43,70,31,71
1033,10.0,94,25,92,43,44
1034,10.0,88,29,89,31,12
1035,10.0,14,72,82,65,46
1036,10.0,25,69,28,51,97
1037,10.0,74,83,3,67,38
1038,10.0,21,96,67,34,70
1039,10.0,20,47,16,35,70
1040,10.0,89,63,94,16,8
1041,10.0,72,6,65,77,79
1042,10.0,19,90,69,29,27
1043,10.0,37,6,17,5,83
1044,10.0,21,78,78,19,42
1045,10.0,52,37,18,41,51
1046,10.0,52,80,81,30,33
1047,10.0,12,28,30,10,46
1048,10.0,27,53,89,19,30
1049,10.0,82,54,6,36,1
1050,10.0,78,96,79,44,65
1051,10.0,63,13,93,79,96
1052,10.0,4,67,23,51,14
1053,10.0,83,41,41,56,10
1054,10.0,44,92,72,64,1
1055,10.0,10,49,64,71,72
1056,10.0,23,7,13,83,60
1057,10.0,97,51,80,87,78
1058,10.0,56,64,29,95,22
1059,10.0,44,7,81,92,76
1060,10.0,44,64,94,14,17
1061,10.0,35,61,15,78,30
1062,10.0,23,73,85,50,88
1063,10.0,72,75,30,51,8
1064,10.0,41,91,70,63,78
1065,10.0,11,39,5,42,26
1066,10.0,50,17,90,61,67
1067,10.0,86,50,78,61,16
1068,10.0,56,9,66,70,77
1069,10.0,84,75,9,76,43
1070,10.0,87,12,63,3,22
1071,10.0,26,42,53,62,55
1072,10.0,96,66,35,90,40
1073,10.0,55,98,87,92,66
1074,10.0,25,10,89,70,40
1075,10.0,90,66,27,4,95
1076,10.0,96,95,9,79,10
1077,10.0,86,12,76,8,95
1078,10.0,65,88,34,11,61
1079,10.0,62,70,81,80,81
1080,10.0,50,51,62,60,57
1081,10.0,88,81,87,61,97
1082,10.0,35,44,22,91,73
1083,10.0,57,60,34,3,79
1084,10.0,39,5,30,38,95
1085,10.0,37,72,48,93,30
1086,10.0,2,3,3,90,65
1087,10.0,82,62,20,70,45
1088,10.0,40,94,12,38,77
1089,10.0,58,10,71,82,25
1090,10.0,36,19,89,25,85
1091,10.0,51,48,7,15,4
1092,10.0,79,48,23,77,51
1093,10.0,48,93,24,55,8
1094,10.0,16,14,57,77,28
1095,10.0,51,69,66,23,76
1096,10.0,88,23,53,16,25
1097,10.0,78,44,43,36,12
1098,10.0,16,11,56,87,61
1099,10.0,55,46,98,11,56
1100,10.0,57,22,83,37,92
1101,10.0,55,22,49,83,87
1102,10.0,96,87,20,79,82
1103,10.0,74,90,90,93,89
1104,10.0,8,75,44,90,35
1105,10.0,52,8,53,49,41
1106,10.0,31,45,7,69,64
1107,10.0,71,92,95,49,72
1108,10.0,87,98,34,1,7
1109,10.0,97,6,22,73,51
1110,10.0,10,70,93,38,80
1111,10.0,27,54,37,23,29
1112,10.0,60,54,70,23,12
1113,10.0,2,21,92,89,80
1114,10.0,19,22,53,65,31
1115,10.0,82,93,28,13,55
1116,10.0,84,32,30,32,67
1117,10.0,4,37,37,36,94
1118,10.0,31,29,46,35,92
1119,10.0,51,22,37,7,26
1120,10.0,68,94,15,62,43
1121,10.0,17,13,3,51,98
1122,10.0,6,7,62,10,68
1123,10.0,88,90,71,68,78
1124,10.0,46,4,79,57,51
1125,10.0,97,19,85,63,72
1126,10.0,75,7,27,23,86
1127,10.0,21,85,1,22,6
1128,10.0,36,92,12,58,84
1129,10.0,84,84,65,68,59
1130,10.0,39,47,97,97,81
1131,10.0,47,59,57,58,33
1132,10.0,81,23,21,5,90
1133,10.0,39,83,27,71,29
1134,10.0,85,69,36,51,73
1135,10.0,52,74,29,45,74
1136,10.0,20,95,44,73,91
1137,10.0,95,49,53,45,29
1138,10.0,64,84,82,34,42
1139,10.0,53,50,66,45,68
1140,10.0,60,67,78,55,34
1141,10.0,27,18,11,29,6
1142,10.0,42,65,55,35,30
1143,10.0,33,29,62,84,35
1144,10.0,78,32,20,16,19
1145,10.0,18,33,41,2,90
1146,10.0,93,36,12,57,37
1147,10.0,82,32,61,32,90
1148,10.0,37,95,95,37,43
1149,10.0,23,55,41,22,43
1150,10.0,35,66,39,64,49
1151,10.0,76,21,16,96,3
1152,10.0,49,83,31,95,96
1153,10.0,75,33,88,91,88
1154,10.0,72,89,4,50,88
1155,10.0,68,79,62,40,2
1156,10.0,47,38,86,92,66
1157,10.0,9,61,41,18,21
1158,10.0,10,45,40,45,28
1159,10.0,60,67,22,64,48
1160,10.0,35,19,58,57,56
1161,10.0,30,37,32,57,40
1162,10.0,95,84,54,1,49
1163,10.0,80,83,14,51,97
1164,10.0,43,80,23,95,91
1165,10.0,17,43,23,14,9
1166,10.0,11,5,62,34,93
1167,10.0,78,34,2,27,34
1168,10.0,78,73,64,78,34
1169,10.0,14,13,56,93,31
1170,10.0,88,63,43,18,64
1171,10.0,71,5,20,7,92
1172,10.0,28,80,77,6,62
1173,10.0,4,5,60,90,62
1174,10.0,56,59,27,46,83
1175,10.0,56,8,38,1,49
1176,10.0,88,28,90,21,39
1177,10.0,27,69,65,3,67
1178,10.0,40,19,11,5,47
1179,10.0,53,28,62,76,76
1180,10.0,36,96,60,74,65
1181,10.0,12,86,36,74,63
1182,10.0,93,50,9,3,63
1183,10.0,59,37,87,45,23
1184,10.0,96,52,72,67,60
1185,10.0,4,34,7,65,1
1186,10.0,61,64,75,5,18
1187,10.0,82,90,9,8,32
1188,10.0,20,44,36,96,22
1189,10.0,64,18,82,22,60
1190,10.0,11,75,22,24,11
1191,10.0,44,34,29,89,83
1192,10.0,33,37,34,26,90
1193,10.0,70,17,65,40,7
1194,10.0,63,62,59,95,52
1195,10.0,76,50,2,93,18
1196,10.0,32,10,36,30,88
1197,10.0,88,15,88,3,97
1198,10.0,57,90,50,93,23
1199,10.0,65,41,85,91,17
1200,10.0,97,70,15,12,28
1201,10.0,64,67,64,92,24
1202,10.0,43,83,89,58,14
1203,10.0,20,74,49,41,7
1204,10.0,80,92,11,35,41
1205,10.0,11,31,36,14,77
1206,10.0,72,13,59,80,62
1207,10.0,88,77,39,14,40
1208,10.0,94,20,6,88,82
1209,10.0,66,55,13,7,77
1210,10.0,98,44,33,40,48
1211,10.0,52,54,35,58,85
1212,10.0,89,42,92,84,29
1213,10.0,16,75,34,17,75
1214,10.0,94,96,17,78,39
1215,10.0,57,40,98,89,44
1216,10.0,26,7,60,79,97
1217,10.0,9,22,16,73,75
1218,10.0,53,72,92,67,19
1219,10.0,80,96,26,13,24
1220,10.0,56,90,97,70,69
1221,10.0,93,38,35,42,51
1222,10.0,27,78,63,16,60
1223,10.0,14,22,35,1,59
1224,10.0,36,95,51,21,38
1225,10.0,12,21,14,6,79
1226,10.0,5,34,83,61,18
1227,10.0,35,92,95,77,54
1228,10.0,55,88,49,96,8
1229,10.0,87,73,41,13,8
1230,10.0,42,17,2,83,22
1231,10.0,21,36,93,63,3
1232,10.0,63,56,79,27,49
1233,10.0,6,51,47,26,34
1234,10.0,86,9,13,26,32
1235,10.0,12,1,35,87,2
1236,10.0,45,41,79,71,36
1237,10.0,28,60,57,4,46
1238,10.0,65,23,10,45,73
1239,10.0,80,93,85,65,59
1240,10.0,3,84,3,76,78
1241,10.0,65,79,60,66,89
1242,10.0,94,98,53,15,8
1243,10.0,47,40,32,72,57
1244,10.0,59,56,37,95,12
1245,10.0,41,10,60,25,10
1246,10.0,32,40,35,91,76
1247,10.0,53,94,55,48,32
1248,10.0,85,71,54,3,39
1249,10.0,38,65,26,3,33
1250,10.0,70,20,14,80,54
1251,10.0,91,47,65,74,49
1252,10.0,57,56,49,89,85
1253,10.0,36,29,65,77,84
1254,10.0,31,49,50,82,52
1255,10.0,20,52,21,92,20
1256,10.0,81,82,23,16,55
1257,10.0,56,86,38,1,88
1258,10.0,8,24,46,48,55
1259,10.0,63,13,79,79,29
1260,10.0,31,45,42,8,85
1261,10.0,79,35,52,41,76
1262,10.0,37,66,37,3,74
1263,10.0,5,59,9,43,4
1264,10.0,40,62,24,25,71
1265,10.0,72,4,72,98,81
1266,10.0,70,9,47,68,68
1267,10.0,50,95,91,84,62
1268,10.0,15,74,32,61,39
1269,10.0,43,13,66,64,39
1270,10.0,76,40,66,52,83
1271,10.0,57,24,71,79,68
1272,10.0,17,21,43,85,20
1273,10.0,60,90,84,34,15
1274,10.0,28,22,52,48,32
1275,10.0,35,68,94,93,94
1276,10.0,64,66,58,80,94
1277,10.0,16,77,9,44,81
1278,10.0,62,60,65,3,37
1279,10.0,17,12,15,47,89
1280,10.0,64,36,85,31,43
1281,10.0,67,1,26,40,74
1282,10.0,3,38,19,96,21
1283,10.0,95,84,73,68,4
1284,10.0,41,14,37,17,41
1285,10.0,1,86,8,8,3
1286,10.0,97,95,62,15,18
1287,10.0,28,3,68,62,27
1288,10.0,93,24,49,97,46
1289,10.0,34,46,92,20,81
1290,10.0,39,83,85,65,8
1291,10.0,53,72,52,53,14
1292,10.0,76,68,48,87,74
1293,10.0,73,61,85,58,31
1294,10.0,90,11,28,7,53
1295,10.0,17,87,73,39,67
1296,10.0,85,98,30,42,28
1297,10.0,62,94,65,23,98
1298,10.0,57,96,55,13,10
1299,10.0,26,1,77,52,10
1300,10.0,66,53,83,64,88
1301,10.0,17,22,50,87,36
1302,10.0,90,1,63,54,34
1303,10.0,24,26,2,20,31
1304,10.0,8,44,17,82,43
1305,10.0,68,15,66,74,46
1306,10.0,59,71,35,1,45
1307,10.0,92,18,17,51,69
1308,10.0,71,87,89,44,9
1309,10.0,1,85,37,51,61
1310,10.0,84,77,58,43,8
1311,10.0,58,87,77,2,3
1312,10.0,43,74,94,28,93
1313,10.0,74,39,58,76,93
1314,10.0,98,12,30,85,44
1315,10.0,57,56,19,5,17
1316,10.0,80,75,11,48,7
1317,10.0,5,85,13,17,38
1318,10.0,22,77,4,9,40
1319,10.0,53,17,60,27,1
1320,10.0,52,48,96,15,73
1321,10.0,22,12,15,44,20
1322,10.0,21,22,55,20,43
1323,10.0,12,56,68,72,74
1324,10.0,74,92,21,8,94
1325,10.0,66,7,69,77,73
1326,10.0,82,87,13,62,4
1327,10.0,97,2,73,76,19
1328,10.0,66,60,14,85,11
1329,10.0,24,12,37,69,50
1330,10.0,81,90,61,17,91
1331,10.0,34,27,26,87,40
1332,10.0,67,18,87,47,15
1333,10.0,5,53,63,17,75
1334,10.0,2,12,82,6,89
1335,10.0,64,56,90,23,84
1336,10.0,89,29,25,11,64
1337,10.0,20,34,10,73,18
1338,10.0,19,71,87,27,73
1339,10.0,44,73,94,8,13
1340,10.0,14,46,41,73,37
1341,10.0,21,86,39,43,77
1342,10.0,9,22,45,75,49
1343,10.0,95,9,25,7,88
1344,10.0,64,59,73,57,91
1345,10.0,42,71,63,26,42
1346,10.0,24,9,2,26,66
1347,10.0,19,76,2,75,42
1348,10.0,7,35,75,93,37
1349,10.0,39,82,5,14,90
1350,10.0,50,51,49,33,87
1351,10.0,1,9,93,25,38
1352,10.0,62,49,29,85,17
1353,10.0,74,60,60,64,8
1354,10.0,6,33,86,56,55
1355,10.0,10,50,86,60,93
1356,10.0,10,62,92,82,85
1357,10.0,57,59,24,15,78
1358,10.0,81,25,44,76,84
1359,10.0,92,89,44,8,54
1360,10.0,21,49,50,74,47
1361,10.0,79,15,92,51,16
1362,10.0,34,23,64,47,57
1363,10.0,11,73,61,76,73
1364,10.0,21,22,54,63,56
1365,10.0,55,86,60,1,47
1366,10.0,25,80,44,12,9
1367,10.0,54,67,5,45,55
1368,10.0,4,51,55,60,37
1369,10.0,2,8,70,62,6
1370,10.0,44,50,59,54,46
1371,10.0,29,33,69,2,23
1372,10.0,38,36,22,18,86
1373,10.0,24,59,48,45,3
1374,10.0,64,59,76,62,25
1375,10.0,4,90,86,59,92
1376,10.0,94,49,13,3,30
1377,10.0,32,64,94,80,95
1378,10.0,89,1,77,24,14
1379,10.0,50,93,7,16,17
1380,10.0,11,98,85,5,28
1381,10.0,41,96,59,87,4
1382,10.0,38,61,53,65,91
1383,10.0,50,89,41,35,50
1384,10.0,41,56,5,86,73
1385,10.0,81,17,57,4,45
1386,10.0,40,47,84,87,16
1387,10.0,4,17,58,55,75
1388,10.0,62,43,58,65,60
1389,10.0,81,13,94,76,35
1390,10.0,10,90,98,33,66
1391,10.0,95,76,5,11,26
1392,10.0,16,56,31,51,2
1393,10.0,50,59,17,18,26
1394,10.0,94,65,45,91,4
1395,10.0,30,42,47,37,82
1396,10.0,35,2,18,45,3
1397,10.0,66,81,20,16,85
1398,10.0,72,38,3,51,89
1399,10.0,91,5,31,10,39
1400,10.0,21,93,29,80,75
1401,10.0,89,61,51,83,69
1402,10.0,91,11,43,71,67
1403,10.0,77,74,16,85,32
1404,10.0,45,69,23,60,89
1405,10.0,37,42,26,57,4
1406,10.0,14,81,41,43,72
1407,10.0,81,63,19,93,86
1408,10.0,18,96,75,91,46
1409,10.0,67,48,86,69,90
1410,10.0,58,71,28,62,1
1411,10.0,11,26,84,65,9
1412,10.0,84,43,73,40,55
1413,10.0,67,5,49,97,58
1414,10.0,68,90,40,44,29
1415,10.0,57,73,61,29,97
1416,10.0,23,67,19,4,97
1417,10.0,59,78,43,55,6
1418,10.0,26,18,96,60,12
1419,10.0,21,14,58,33,12
1420,10.0,79,70,30,23,19
1421,10.0,16,41,61,5,27
1422,10.0,89,2,70,47,71
1423,10.0,72,12,89,7,29
1424,10.0,92,15,68,80,51
1425,10.0,49,98,25,48,26
1426,10.0,95,80,22,21,77
1427,10.0,1,25,29,49,2
1428,10.0,18,1,18,60,69
1429,10.0,78,29,65,68,23
1430,10.0,15,75,45,79,91
1431,10.0,94,14,69,71,4
1432,10.0,63,49,62,3,52
1433,10.0,28,35,36,31,1
1434,10.0,54,6,84,77,17
1435,10.0,30,40,96,29,22
1436,10.0,60,67,76,47,67
1437,10.0,88,24,26,43,50
1438,10.0,14,54,30,41,52
1439,10.0,52,9,69,86,1
1440,10.0,38,64,11,82,27
1441,10.0,22,29,80,60,13
1442,10.0,28,5,32,11,79
1443,10.0,83,56,27,96,71
1444,10.0,91,27,75,12,53
1445,10.0,9,65,53,41,78
1446,10.0,73,42,6,26,33
1447,10.0,95,25,84,90,69
1448,10.0,58,33,24,51,59
1449,10.0,96,21,5,33,4
1450,10.0,72,52,47,23,9
1451,10.0,41,85,11,13,48
1452,10.0,96,43,85,47,61
1453,10.0,95,97,63,33,18
1454,10.0,12,4,33,7,77
1455,10.0,54,55,20,94,13
1456,10.0,27,96,47,39,30
1457,10.0,4,39,76,62,24
1458,10.0,74,61,12,73,23
1459,10.0,34,27,52,10,24
1460,10.0,95,92,6,55,80
1461,10.0,79,33,43,66,12
1462,10.0,81,53,52,12,2
1463,10.0,56,72,85,43,53
1464,10.0,43,4,60,64,11
1465,10.0,68,73,90,23,20
1466,10.0,16,86,36,37,16
1467,10.0,3,83,16,13,66
1468,10.0,43,23,28,36,28
1469,10.0,24,46,57,48,57
1470,10.0,77,47,81,33,23
1471,10.0,19,33,33,28,89
1472,10.0,61,69,90,2,69
1473,10.0,17,50,68,63,79
1474,10.0,51,61,51,34,94
1475,10.0,83,32,43,88,84
1476,10.0,65,90,12,25,34
1477,10.0,61,8,78,96,54
1478,10.0,49,61,84,27,6
1479,10.0,51,52,41,64,21
1480,10.0,92,25,77,76,37
1481,10.0,75,65,38,37,28
1482,10.0,70,1,54,25,17
1483,10.0,16,48,15,50,42
1484,10.0,59,90,22,58,59
1485,10.0,14,45,23,62,93
1486,10.0,16,53,21,93,35
1487,10.0,95,59,57,37,25
1488,10.0,62,36,50,10,41
1489,10.0,9,86,33,89,1
1490,10.0,21,50,60,63,91
1491,10.0,87,66,69,61,34
1492,10.0,46,79,46,37,11
1493,10.0,82,21,49,70,38
1494,10.0,28,18,43,15,23
1495,10.0,88,59,36,31,38
1496,10.0,67,65,53,11,18
1497,10.0,75,34,61,12,6
1498,10.0,37,30,9,48,72
1499,10.0,88,70,97,7,58
1500,10.0,28,51,54,53,26
1501,10.0,80,59,7,48,1
1502,10.0,9,10,51,32,54
1503,10.0,64,70,18,44,90
1504,10.0,1,50,53,40,57
1505,10.0,85,68,33,83,90
1506,10.0,2,97,46,62,70
1507,10.0,69,36,14,41,32
1508,10.0,16,54,88,59,86
1509,10.0,10,93,37,75,91
1510,10.0,92,59,8,53,94
1511,10.0,73,82,87,94,96
1512,10.0,53,88,20,57,50
1513,10.0,38,1,6,2,38
1514,10.0,79,60,50,95,51
1515,10.0,83,87,64,80,11
1516,10.0,81,5,44,23,23
1517,10.0,18,9,31,54,71
1518,10.0,85,14,72,94,31
1519,10.0,35,57,67,83,28
1520,10.0,88,57,26,42,65
1521,10.0,77,36,61,95,13
1522,10.0,48,7,61,46,96
1523,10.0,47,61,26,6,30
1524,10.0,27,79,6,15,84
1525,10.0,87,90,47,29,34
1526,10.0,2,64,54,59,72
1527,10.0,31,36,4,62,11
1528,10.0,81,24,59,52,44
1529,10.0,55,35,92,14,77
1530,10.0,18,31,68,22,19
1531,10.0,30,34,28,23,71
1532,10.0,74,4,93,48,53
1533,10.0,15,71,25,75,94
1534,10.0,82,51,24,71,90
1535,10.0,61,11,69,71,83
1536,10.0,95,1,33,73,90
1537,10.0,3,13,12,48,29
1538,10.0,48,13,97,37,24
1539,10.0,85,32,70,95,21
1540,10.0,57,63,13,59,46
1541,10.0,18,59,98,38,21
1542,10.0,52,84,40,43,19
1543,10.0,7,39,57,97,71
1544,10.0,17,91,19,36,59
1545,10.0,55,82,31,9,84
1546,10.0,59,92,65,5,22
1547,10.0,68,34,90,85,3
1548,10.0,97,27,16,14,94
1549,10.0,79,25,85,3,68
1550,10.0,3,35,12,78,47
1551,10.0,84,38,57,20,15
1552,10.0,52,8,96,19,75
1553,10.0,34,82,37,86,84
1554,10.0,5,29,1,15,39
1555,10.0,49,78,96,1,87
1556,10.0,40,47,97,26,32
1557,10.0,96,59,30,79,18
1558,10.0,41,92,52,75,60
1559,10.0,95,95,3,66,82
1560,10.0,18,31,65,15,55
1561,10.0,22,24,77,92,65
1562,10.0,47,44,31,75,66
1563,10.0,11,86,10,88,70
1564,10.0,76,51,37,95,14
1565,10.0,35,30,22,30,50
1566,10.0,46,60,91,85,32
1567,10.0,51,67,3,16,14
1568,10.0,75,86,65,18,32
1569,10.0,91,56,91,14,68
1570,10.0,89,59,97,85,79
1571,10.0,94,23,59,33,58
1572,10.0,37,25,63,5,45
1573,10.0,25,37,55,33,17
1574,10.0,72,54,80,80,47
1575,10.0,32,45,64,68,28
1576,10.0,75,25,13,95,31
1577,10.0,9,91,80,60,97
1578,10.0,81,42,36,26,80
1579,10.0,38,4,49,80,69
1580,10.0,24,43,52,80,64
1581,10.0,54,41,21,9,76
1582,10.0,21,27,72,77,54
1583,10.0,79,65,64,58,70
1584,10.0,7,37,10,78,39
1585,10.0,25,90,54,91,95
1586,10.0,38,28,88,64,86
1587,10.0,23,51,67,77,17
1588,10.0,90,93,52,43,41
1589,10.0,45,60,84,85,38
1590,10.0,51,45,27,88,6
1591,10.0,6,71,85,11,13
1592,10.0,96,95,46,16,89
1593,10.0,7,88,43,45,76
1594,10.0,94,73,91,41,12
1595,10.0,58,60,79,29,79
1596,10.0,80,1,74,35,32
1597,10.0,37,17,96,77,68
1598,10.0,94,72,28,22,72
1599,10.0,81,79,5,77,38
1600,10.0,25,62,53,27,55
1601,10.0,39,34,23,1,22
1602,10.0,13,14,32,42,85
1603,10.0,30,77,6,5,63
1604,10.0,21,34,3,63,18
1605,10.0,67,50,28,65,5
1606,10.0,73,90,52,64,20
1607,10.0,41,23,37,91,1
1608,10.0,20,43,10,1,26
1609,10.0,89,57,72,76,54
1610,10.0,21,74,19,79,89
1611,10.0,1,11,27,31,15
1612,10.0,62,92,48,91,67
1613,10.0,24,42,49,21,74
1614,10.0,15,46,35,76,40
1615,10.0,30,90,74,28,81
1616,10.0,15,95,82,11,73
1617,10.0,40,67,9,15,46
1618,10.0,37,38,14,28,84
1619,10.0,82,21,4,74,54
1620,10.0,17,20,60,96,11
1621,10.0,59,11,37,31,8
1622,10.0,24,7,82,39,36
1623,10.0,34,15,6,22,71
1624,10.0,57,58,89,70,40
1625,10.0,92,66,26,42,80
1626,10.0,26,90,73,12,65
1627,10.0,26,52,35,61,66
1628,10.0,65,91,8,28,43
1629,10.0,92,8,80,65,37
1630,10.0,4,98,29,29,28
1631,10.0,59,30,33,85,33
1632,10.0,57,65,39,89,51
1633,10.0,51,23,91,42,68
1634,10.0,55,13,64,54,41
1635,10.0,86,3,41,43,20
1636,10.0,91,58,24,96,94
1637,10.0,5,17,45,53,43
1638,10.0,47,68,95,87,58
1639,10.0,70,40,62,7,83
1640,10.0,25,13,85,11,28
1641,10.0,3,58,64,85,69
1642,10.0,12,12,30,17,31
1643,10.0,86,46,19,56,82
1644,10.0,59,1,45,39,3
1645,10.0,32,7,79,22,34
1646,10.0,91,75,14,95,89
1647,10.0,50,24,91,98,2
1648,10.0,1,57,26,9,31
1649,10.0,50,95,39,38,65
1650,10.0,6,26,85,41,19
1651,10.0,10,79,56,30,35
1652,10.0,7,92,39,88,58
1653,10.0,53,80,97,68,47
1654,10.0,56,77,33,11,62
1655,10.0,50,1,42,90,43
1656,10.0,17,46,64,45,7
1657,10.0,91,16,61,97,14
1658,10.0,59,52,26,6,34
1659,10.0,88,73,82,3,47
1660,10.0,65,87,60,77,29
1661,10.0,82,46,11,5,17
1662,10.0,20,84,7,63,35
1663,10.0,72,19,89,24,40
1664,10.0,22,28,23,19,93
1665,10.0,1,97,71,44,34
1666,10.0,24,38,40,91,46
1667,10.0,27,45,98,92,50
1668,10.0,48,46,28,97,58
1669,10.0,67,94,53,65,73
1670,10.0,24,36,40,95,3
1671,10.0,69,27,60,21,18
1672,10.0,56,41,54,63,34
1673,10.0,8,38,50,75,9
1674,10.0,49,56,5,73,65
1675,10.0,14,81,76,62,47
1676,10.0,63,69,58,24,56
1677,10.0,79,1,89,94,46
1678,10.0,95,87,60,45,51
1679,10.0,13,24,20,11,7
1680,10.0,52,45,20,84,83
1681,10.0,35,95,37,52,22
1682,10.0,97,82,45,31,76
1683,10.0,87,75,3,71,34
1684,10.0,24,4,1,54,87
1685,10.0,50,43,56,98,36
1686,10.0,78,75,28,2,82
1687,10.0,74,74,51,72,80
1688,10.0,91,9,56,89,35
1689,10.0,69,83,77,30,79
1690,10.0,63,76,59,72,70
1691,10.0,84,82,31,68,44
1692,10.0,39,70,22,10,2
1693,10.0,93,70,78,12,3
1694,10.0,62,87,25,75,8
1695,10.0,39,76,55,14,59
1696,10.0,3,64,15,5,31
1697,10.0,43,45,4,84,95
1698,10.0,32,69,29,75,19
1699,10.0,18,59,77,55,65
1700,10.0,36,54,60,12,30
