,demand,p1,p2,p3,p4,p5
872,10.0,37,13,49,14,57
873,10.0,66,17,58,39,17
874,10.0,86,67,69,50,71
875,10.0,60,19,79,45,30
876,10.0,7,55,25,86,82
877,10.0,65,82,63,27,33
878,10.0,66,61,25,38,96
879,10.0,56,41,25,51,89
880,10.0,10,44,68,92,21
881,10.0,86,37,85,8,75
882,10.0,71,95,3,1,88
883,10.0,40,98,63,17,34
884,10.0,73,82,62,39,51
885,10.0,2,17,49,41,38
886,10.0,34,20,37,67,16
887,10.0,8,55,63,19,42
888,10.0,24,93,45,20,81
889,10.0,47,31,56,47,63
890,10.0,85,42,82,9,98
891,10.0,57,53,73,97,79
892,10.0,16,4,27,96,94
893,10.0,93,48,35,57,11
894,10.0,10,8,61,15,72
895,10.0,82,59,13,39,94
896,10.0,85,88,28,61,5
897,10.0,26,63,60,75,39
898,10.0,37,14,48,90,43
899,10.0,72,35,84,77,49
900,10.0,73,64,44,89,95
901,10.0,95,47,59,89,35
902,10.0,17,27,56,52,34
903,10.0,5,4,6,24,38
904,10.0,24,25,64,66,31
905,10.0,69,17,18,10,92
906,10.0,64,97,77,1,93
907,10.0,78,64,95,63,15
908,10.0,63,29,68,21,86
909,10.0,39,10,57,71,76
910,10.0,18,94,63,58,23
911,10.0,24,19,48,21,79
912,10.0,75,17,34,53,23
913,10.0,69,19,50,21,69
914,10.0,25,31,30,45,19
915,10.0,70,27,32,77,36
916,10.0,48,41,1,47,98
917,10.0,89,51,42,62,40
918,10.0,82,30,18,49,44
919,10.0,11,59,15,40,75
920,10.0,83,51,86,72,68
921,10.0,73,24,20,91,36
922,10.0,8,46,95,9,7
923,10.0,56,58,30,22,73
924,10.0,69,69,40,47,78
925,10.0,16,39,54,7,2
926,10.0,18,11,71,47,29
927,10.0,10,96,20,55,2
928,10.0,45,21,29,30,12
929,10.0,84,22,95,87,45
930,10.0,47,25,74,44,72
931,10.0,11,45,56,79,78
932,10.0,15,98,21,50,79
933,10.0,56,56,28,89,36
934,10.0,16,89,89,11,34
935,10.0,85,88,75,24,26
936,10.0,27,42,50,96,78
937,10.0,48,8,8,23,26
938,10.0,67,12,85,24,98
939,10.0,51,37,84,33,46
940,10.0,46,44,21,81,55
941,10.0,94,38,81,5,44
942,10.0,54,82,96,49,78
943,10.0,61,68,7,46,53
944,10.0,13,67,31,87,75
945,10.0,3,95,16,98,46
946,10.0,19,47,5,45,22
947,10.0,71,8,1,11,27
948,10.0,36,33,83,10,3
949,10.0,59,36,46,71,94
950,10.0,42,27,75,24,49
951,10.0,19,57,92,88,15
952,10.0,47,24,79,15,44
953,10.0,76,94,12,62,27
954,10.0,56,17,13,69,73
955,10.0,48,15,90,70,11
956,10.0,42,45,91,39,39
957,10.0,45,37,15,97,32
958,10.0,91,83,94,46,44
959,10.0,7,56,34,31,55
960,10.0,75,59,67,88,1
961,10.0,86,49,18,2,67
962,10.0,51,2,26,72,83
963,10.0,38,46,21,90,13
964,10.0,89,67,94,40,58
965,10.0,51,50,95,26,42
966,10.0,36,25,92,37,42
967,10.0,20,9,9,61,51
968,10.0,7,67,56,16,47
969,10.0,19,92,31,6,55
970,10.0,38,78,40,14,27
971,10.0,41,1,49,56,26
972,10.0,35,60,88,78,93
973,10.0,38,78,60,1,41
974,10.0,66,32,57,22,83
975,10.0,98,11,45,83,89
976,10.0,76,24,61,88,46
977,10.0,40,77,82,64,68
978,10.0,12,15,10,74,19
979,10.0,62,24,16,7,54
980,10.0,57,96,64,77,30
981,10.0,58,62,47,66,28
982,10.0,81,96,52,62,9
983,10.0,8,46,59,55,87
984,10.0,44,9,62,8,75
985,10.0,72,60,76,74,7
986,10.0,67,9,79,70,61
987,10.0,5,44,54,20,13
988,10.0,92,13,50,52,59
989,10.0,36,10,34,54,92
990,10.0,34,68,24,4,75
991,10.0,54,10,29,29,61
992,10.0,69,18,50,49,87
993,10.0,16,89,38,6,44
994,10.0,12,81,95,83,72
995,10.0,63,97,35,25,92
996,10.0,96,71,86,12,84
997,10.0,21,53,37,73,97
998,10.0,80,33,37,5,22
999,10.0,43,96,27,65,82
1000,10.0,33,60,88,29,11
1001,10.0,42,54,64,57,69
1002,10.0,66,62,16,57,63
1003,10.0,89,61,46,40,63
1004,10.0,24,19,47,92,23
1005,10.0,42,69,34,45,56
1006,10.0,34,62,2,8,17
1007,10.0,66,70,79,19,51
1008,10.0,16,60,76,73,97
1009,10.0,17,5,35,14,64
1010,10.0,71,66,33,95,51
1011,10.0,46,15,71,49,17
1012,10.0,21,53,56,23,71
1013,10.0,15,49,8,25,25
1014,10.0,73,82,57,39,88
1015,10.0,29,23,19,20,2
1016,10.0,15,21,94,35,17
1017,10.0,40,24,94,69,45
1018,10.0,16,96,74,70,52
1019,10.0,29,65,85,30,1
1020,10.0,39,87,35,58,16
1021,10.0,4,57,61,72,21
1022,10.0,71,47,74,76,47
1023,10.0,89,20,54,97,53
1024,10.0,45,88,31,40,89
1025,10.0,59,84,40,8,9
1026,10.0,87,71,32,41,78
1027,10.0,41,45,34,11,91
1028,10.0,6,97,83,68,37
1029,10.0,11,78,80,53,6
1030,10.0,90,93,97,97,48
1031,10.0,43,41,74,56,13
1032,10.0,51,7,37,98,59
1033,10.0,97,42,92,25,85
1034,10.0,40,45,72,61,31
1035,10.0,1,32,80,17,31
1036,10.0,62,39,44,17,27
1037,10.0,92,83,6,6,56
1038,10.0,52,33,66,17,52
1039,10.0,44,95,88,86,46
1040,10.0,36,62,55,21,75
1041,10.0,73,46,3,52,60
1042,10.0,6,62,66,6,66
1043,10.0,4,62,41,7,38
1044,10.0,78,62,19,69,76
1045,10.0,4,19,37,63,21
1046,10.0,14,18,21,54,72
1047,10.0,72,30,35,11,55
1048,10.0,37,15,65,38,81
1049,10.0,32,19,51,4,52
1050,10.0,71,75,20,21,69
1051,10.0,64,60,44,28,6
1052,10.0,43,67,74,35,30
1053,10.0,53,60,77,72,33
1054,10.0,32,89,28,56,35
1055,10.0,65,20,3,69,57
1056,10.0,24,48,29,67,16
1057,10.0,77,42,88,95,95
1058,10.0,96,9,75,56,2
1059,10.0,80,30,97,26,21
1060,10.0,75,59,38,3,27
1061,10.0,2,59,88,64,51
1062,10.0,77,3,34,51,18
1063,10.0,19,21,38,28,74
1064,10.0,41,70,51,75,32
1065,10.0,31,70,17,43,82
1066,10.0,6,76,44,72,27
1067,10.0,48,48,7,55,29
1068,10.0,56,97,46,35,20
1069,10.0,42,13,36,84,61
1070,10.0,20,54,63,79,26
1071,10.0,21,91,82,91,81
1072,10.0,27,38,98,20,70
1073,10.0,97,28,5,7,91
1074,10.0,20,24,17,52,44
1075,10.0,6,19,98,28,1
1076,10.0,32,24,90,1,86
1077,10.0,78,97,96,71,65
1078,10.0,92,27,54,26,88
1079,10.0,40,62,9,40,27
1080,10.0,96,12,9,16,41
1081,10.0,18,98,16,2,56
1082,10.0,11,37,61,63,20
1083,10.0,39,66,50,14,36
1084,10.0,81,21,20,88,85
1085,10.0,94,23,53,86,42
1086,10.0,39,95,37,26,36
1087,10.0,53,39,63,63,31
1088,10.0,76,24,53,75,26
1089,10.0,62,76,76,81,68
1090,10.0,70,58,22,8,39
1091,10.0,68,22,51,18,54
1092,10.0,47,71,68,95,26
1093,10.0,12,17,73,86,72
1094,10.0,19,37,89,86,57
1095,10.0,58,43,86,76,79
1096,10.0,22,11,40,8,54
1097,10.0,11,66,26,77,49
1098,10.0,32,50,9,64,15
1099,10.0,51,19,15,46,17
1100,10.0,92,70,89,37,89
1101,10.0,26,30,70,17,97
1102,10.0,19,87,2,88,25
1103,10.0,36,18,87,60,22
1104,10.0,24,78,2,19,57
1105,10.0,49,71,90,62,36
1106,10.0,22,54,23,32,46
1107,10.0,93,97,6,28,56
1108,10.0,12,98,84,26,80
1109,10.0,2,55,41,77,81
1110,10.0,96,96,57,31,77
1111,10.0,5,53,61,15,17
1112,10.0,78,45,5,49,36
1113,10.0,31,91,93,17,52
1114,10.0,5,69,84,40,52
1115,10.0,3,10,8,6,27
1116,10.0,3,75,79,71,85
1117,10.0,87,3,74,11,57
1118,10.0,42,44,92,34,94
1119,10.0,71,21,15,10,78
1120,10.0,33,47,41,72,34
1121,10.0,46,50,33,18,39
1122,10.0,81,31,57,23,53
1123,10.0,74,68,37,26,57
1124,10.0,88,76,51,52,17
1125,10.0,60,63,29,46,84
1126,10.0,33,66,91,96,65
1127,10.0,85,32,27,60,86
1128,10.0,80,7,33,6,98
1129,10.0,86,43,51,85,23
1130,10.0,82,23,40,43,35
1131,10.0,60,60,57,4,19
1132,10.0,27,40,30,20,22
1133,10.0,40,88,10,22,58
1134,10.0,49,41,10,81,32
1135,10.0,30,20,77,29,33
1136,10.0,91,7,43,2,51
1137,10.0,95,3,1,22,67
1138,10.0,40,26,76,47,29
1139,10.0,12,66,66,31,77
1140,10.0,22,3,57,41,98
1141,10.0,29,81,23,77,25
1142,10.0,67,65,96,49,81
1143,10.0,54,63,61,41,78
1144,10.0,47,48,44,58,55
1145,10.0,54,75,87,11,95
1146,10.0,56,31,88,32,28
1147,10.0,19,78,95,85,38
1148,10.0,91,87,42,69,43
1149,10.0,27,1,29,77,81
1150,10.0,22,8,21,47,18
1151,10.0,89,86,91,51,73
1152,10.0,21,96,23,83,65
1153,10.0,84,11,43,66,37
1154,10.0,20,32,30,40,50
1155,10.0,64,66,98,67,78
1156,10.0,12,12,16,14,19
1157,10.0,27,55,4,83,37
1158,10.0,60,59,83,95,87
1159,10.0,1,66,82,85,2
1160,10.0,94,39,70,71,8
1161,10.0,40,48,74,73,4
1162,10.0,62,60,22,83,98
1163,10.0,12,41,3,6,68
1164,10.0,3,93,7,8,3
1165,10.0,80,60,49,54,84
1166,10.0,18,24,43,35,12
1167,10.0,3,49,38,97,75
1168,10.0,62,98,1,22,78
1169,10.0,44,32,77,1,3
1170,10.0,18,22,9,25,81
1171,10.0,83,55,27,39,83
1172,10.0,47,28,29,46,56
1173,10.0,53,27,75,42,87
1174,10.0,11,46,32,96,5
1175,10.0,15,1,13,17,83
1176,10.0,48,35,49,75,21
1177,10.0,68,60,53,23,21
1178,10.0,28,90,82,16,30
1179,10.0,14,47,11,26,13
1180,10.0,8,36,45,34,58
1181,10.0,71,85,68,89,9
1182,10.0,98,4,2,63,87
1183,10.0,74,44,10,20,19
1184,10.0,46,71,94,7,50
1185,10.0,71,31,8,37,7
1186,10.0,33,33,79,98,22
1187,10.0,62,63,81,89,69
1188,10.0,15,21,68,56,24
1189,10.0,92,79,5,50,17
1190,10.0,59,60,75,27,80
1191,10.0,73,84,38,94,2
1192,10.0,50,5,45,39,50
1193,10.0,94,27,19,97,66
1194,10.0,17,34,68,51,72
1195,10.0,21,34,69,42,30
1196,10.0,42,89,44,41,46
1197,10.0,42,68,40,2,81
1198,10.0,32,5,22,89,18
1199,10.0,7,66,27,88,58
1200,10.0,49,44,65,33,67
1201,10.0,66,59,11,81,97
1202,10.0,40,32,50,17,36
1203,10.0,85,64,3,81,93
1204,10.0,97,55,49,62,83
1205,10.0,47,58,14,50,16
1206,10.0,89,79,61,24,56
1207,10.0,94,11,8,17,9
1208,10.0,25,24,5,45,56
1209,10.0,48,72,51,38,2
1210,10.0,15,67,79,13,7
1211,10.0,4,55,19,5,93
1212,10.0,18,33,98,82,37
1213,10.0,38,22,45,11,14
1214,10.0,33,69,49,16,10
1215,10.0,55,35,64,71,27
1216,10.0,67,57,97,92,29
1217,10.0,28,41,29,72,32
1218,10.0,97,79,65,45,29
1219,10.0,49,97,37,39,32
1220,10.0,53,77,43,25,72
1221,10.0,43,97,18,48,32
1222,10.0,26,41,62,43,90
1223,10.0,28,20,75,47,15
1224,10.0,86,66,54,35,24
1225,10.0,91,65,80,97,83
1226,10.0,52,87,12,13,79
1227,10.0,90,94,7,87,59
1228,10.0,18,85,93,31,48
1229,10.0,14,4,38,81,50
1230,10.0,33,28,59,85,15
1231,10.0,40,48,9,23,59
1232,10.0,70,85,36,39,77
1233,10.0,20,68,63,35,75
1234,10.0,70,85,56,83,19
1235,10.0,30,6,22,14,26
1236,10.0,62,80,97,43,5
1237,10.0,80,73,64,83,50
1238,10.0,85,83,62,7,35
1239,10.0,50,98,68,29,74
1240,10.0,70,56,51,56,50
1241,10.0,64,83,81,66,16
1242,10.0,63,19,14,4,61
1243,10.0,30,93,57,29,62
1244,10.0,39,85,7,72,75
1245,10.0,91,98,18,57,88
1246,10.0,98,98,82,86,30
1247,10.0,18,43,73,28,77
1248,10.0,53,65,62,81,86
1249,10.0,76,60,60,28,36
1250,10.0,21,21,48,43,8
1251,10.0,21,29,42,36,63
1252,10.0,46,29,82,71,59
1253,10.0,3,98,30,86,37
1254,10.0,51,8,75,87,11
1255,10.0,32,36,42,7,10
1256,10.0,25,69,51,4,59
1257,10.0,74,49,54,17,84
1258,10.0,79,35,8,41,66
1259,10.0,53,35,58,91,20
1260,10.0,62,67,27,94,55
1261,10.0,33,13,2,86,19
1262,10.0,78,18,82,30,27
1263,10.0,92,94,18,67,78
1264,10.0,34,55,71,49,39
1265,10.0,32,64,94,2,17
1266,10.0,1,61,1,64,70
1267,10.0,32,85,17,32,33
1268,10.0,51,10,66,64,40
1269,10.0,83,16,67,3,80
1270,10.0,36,59,72,64,88
1271,10.0,91,85,31,89,32
1272,10.0,91,55,82,31,29
1273,10.0,56,75,8,85,79
1274,10.0,34,25,3,65,41
1275,10.0,50,83,40,94,61
1276,10.0,22,61,29,18,25
1277,10.0,68,57,15,81,37
1278,10.0,63,65,1,38,1
1279,10.0,87,59,4,13,36
1280,10.0,80,6,82,43,23
1281,10.0,9,88,59,94,40
1282,10.0,77,84,70,88,96
1283,10.0,51,89,77,47,31
1284,10.0,86,96,21,45,86
1285,10.0,77,61,34,73,45
1286,10.0,67,83,29,35,32
1287,10.0,66,85,52,95,27
1288,10.0,59,82,93,20,34
1289,10.0,65,34,93,43,57
1290,10.0,68,73,66,82,74
1291,10.0,84,95,94,60,69
1292,10.0,71,78,14,5,65
1293,10.0,93,40,62,73,98
1294,10.0,31,29,93,79,29
1295,10.0,22,3,51,3,48
1296,10.0,74,48,13,65,95
1297,10.0,37,18,95,79,39
1298,10.0,86,80,2,64,25
1299,10.0,15,4,65,45,69
1300,10.0,75,61,58,69,23
1301,10.0,49,46,82,97,75
1302,10.0,2,39,55,98,3
1303,10.0,35,87,83,7,30
1304,10.0,21,34,26,82,97
1305,10.0,13,24,21,63,38
1306,10.0,48,34,62,90,16
1307,10.0,77,36,21,7,4
1308,10.0,21,6,52,80,27
1309,10.0,80,59,38,1,72
1310,10.0,36,92,59,22,32
1311,10.0,32,30,20,38,68
1312,10.0,3,85,55,10,72
1313,10.0,18,55,21,82,95
1314,10.0,37,78,72,94,40
1315,10.0,67,40,95,6,46
1316,10.0,4,76,31,1,95
1317,10.0,41,22,47,78,27
1318,10.0,59,84,54,58,16
1319,10.0,56,9,83,52,60
1320,10.0,30,25,79,75,57
1321,10.0,74,7,20,42,3
1322,10.0,87,84,96,5,4
1323,10.0,38,74,25,56,38
1324,10.0,37,89,79,65,79
1325,10.0,46,41,35,97,84
1326,10.0,56,33,88,50,50
1327,10.0,43,50,7,93,3
1328,10.0,66,47,60,41,88
1329,10.0,15,79,69,66,38
1330,10.0,5,79,59,95,8
1331,10.0,74,88,4,82,6
1332,10.0,32,45,31,77,14
1333,10.0,16,95,6,56,64
1334,10.0,73,74,26,53,87
1335,10.0,88,4,3,7,69
1336,10.0,87,73,77,32,7
1337,10.0,7,9,40,73,10
1338,10.0,76,76,25,33,87
1339,10.0,73,78,6,1,21
1340,10.0,55,54,75,71,68
1341,10.0,21,76,70,95,75
1342,10.0,52,69,70,70,79
1343,10.0,30,63,32,81,42
1344,10.0,25,10,32,30,49
1345,10.0,1,82,77,8,15
1346,10.0,93,30,2,9,16
1347,10.0,84,10,64,43,63
1348,10.0,32,24,51,94,81
1349,10.0,92,44,68,15,65
1350,10.0,91,45,86,74,5
1351,10.0,74,28,15,59,8
1352,10.0,10,22,80,57,84
1353,10.0,77,49,8,64,22
1354,10.0,22,13,86,34,65
1355,10.0,96,58,4,56,3
1356,10.0,16,65,75,45,87
1357,10.0,78,81,20,16,80
1358,10.0,88,68,44,6,43
1359,10.0,84,35,60,4,4
1360,10.0,13,67,21,46,30
1361,10.0,77,40,11,86,3
1362,10.0,61,47,16,38,61
1363,10.0,14,22,25,95,7
1364,10.0,18,17,86,10,45
1365,10.0,76,70,67,30,63
1366,10.0,42,56,21,79,62
1367,10.0,71,47,59,38,77
1368,10.0,69,14,38,25,95
1369,10.0,65,97,6,61,51
1370,10.0,6,63,56,9,18
1371,10.0,15,64,27,64,85
1372,10.0,69,20,37,4,96
1373,10.0,40,54,4,8,55
1374,10.0,79,33,18,56,6
1375,10.0,67,12,93,86,93
1376,10.0,38,71,92,70,88
1377,10.0,64,35,51,5,79
1378,10.0,54,8,16,91,57
1379,10.0,77,66,64,90,76
1380,10.0,62,74,94,48,13
1381,10.0,66,28,33,36,6
1382,10.0,25,14,43,35,57
1383,10.0,58,88,86,36,91
1384,10.0,54,33,79,26,27
1385,10.0,94,98,58,44,23
1386,10.0,67,31,34,37,14
1387,10.0,82,10,31,70,28
1388,10.0,39,83,54,37,13
1389,10.0,34,59,39,1,90
1390,10.0,94,54,53,90,59
1391,10.0,53,56,6,54,92
1392,10.0,95,40,37,25,63
1393,10.0,79,17,93,57,39
1394,10.0,47,49,6,78,55
1395,10.0,82,23,74,43,93
1396,10.0,56,31,6,4,74
1397,10.0,73,84,12,56,56
1398,10.0,60,20,73,32,47
1399,10.0,94,95,86,29,80
1400,10.0,37,16,76,47,46
1401,10.0,77,54,44,30,92
1402,10.0,80,92,89,1,71
1403,10.0,41,73,93,41,76
1404,10.0,85,78,71,78,34
1405,10.0,61,53,31,72,14
1406,10.0,69,69,21,45,33
1407,10.0,51,98,73,95,91
1408,10.0,88,76,9,85,37
1409,10.0,40,69,65,98,28
1410,10.0,96,62,63,90,73
1411,10.0,69,19,10,38,37
1412,10.0,80,13,17,74,41
1413,10.0,93,67,92,6,91
1414,10.0,37,73,67,71,71
1415,10.0,90,65,17,4,89
1416,10.0,84,66,42,4,88
1417,10.0,88,15,67,95,33
1418,10.0,3,5,85,63,44
1419,10.0,7,3,27,97,42
1420,10.0,97,62,27,17,26
1421,10.0,58,13,90,70,17
1422,10.0,65,77,90,29,60
1423,10.0,22,1,62,5,29
1424,10.0,8,45,80,93,71
1425,10.0,63,49,43,14,21
1426,10.0,59,20,37,78,18
1427,10.0,89,57,81,8,9
1428,10.0,22,57,68,12,3
1429,10.0,80,58,1,71,56
1430,10.0,75,90,89,32,51
1431,10.0,90,36,45,39,57
1432,10.0,79,3,57,87,23
1433,10.0,63,8,46,30,55
1434,10.0,96,28,39,83,56
1435,10.0,35,50,23,33,66
1436,10.0,57,96,1,51,56
1437,10.0,54,60,6,66,92
1438,10.0,11,50,53,56,28
1439,10.0,92,58,33,98,73
1440,10.0,88,42,27,18,56
1441,10.0,97,86,55,20,14
1442,10.0,48,98,11,19,64
1443,10.0,93,22,51,26,98
1444,10.0,37,53,88,92,30
1445,10.0,31,58,97,40,37
1446,10.0,89,3,68,81,35
1447,10.0,83,85,3,66,13
1448,10.0,7,29,77,86,51
1449,10.0,2,96,3,59,37
1450,10.0,42,30,47,32,89
1451,10.0,28,28,72,7,97
1452,10.0,40,54,52,98,68
1453,10.0,80,4,69,20,79
1454,10.0,78,62,50,53,60
1455,10.0,97,77,9,63,79
1456,10.0,2,49,10,13,9
1457,10.0,1,58,10,7,2
1458,10.0,26,35,59,79,70
1459,10.0,64,41,13,7,32
1460,10.0,29,32,95,8,94
1461,10.0,89,51,51,63,28
1462,10.0,41,98,82,28,23
1463,10.0,8,71,84,22,29
1464,10.0,47,15,89,94,71
1465,10.0,95,6,45,81,7
1466,10.0,92,34,1,34,42
1467,10.0,88,81,36,59,67
1468,10.0,59,32,85,23,29
1469,10.0,32,30,25,85,26
1470,10.0,60,67,44,14,14
1471,10.0,60,70,72,14,27
1472,10.0,39,24,10,9,66
1473,10.0,19,16,69,21,54
1474,10.0,97,86,74,31,12
1475,10.0,24,5,64,46,35
1476,10.0,29,28,24,12,85
1477,10.0,39,81,56,60,87
1478,10.0,43,60,42,32,59
1479,10.0,57,79,26,37,27
1480,10.0,90,39,32,66,26
1481,10.0,59,91,86,13,79
1482,10.0,73,27,6,26,36
1483,10.0,25,33,12,51,17
1484,10.0,48,31,1,43,71
1485,10.0,32,2,30,45,22
1486,10.0,84,35,28,37,66
1487,10.0,55,43,7,92,79
1488,10.0,33,5,7,1,71
1489,10.0,94,89,22,25,50
1490,10.0,41,74,54,87,36
1491,10.0,65,27,72,1,76
1492,10.0,17,26,55,7,54
1493,10.0,67,32,83,10,87
1494,10.0,23,3,81,73,1
1495,10.0,44,53,38,6,13
1496,10.0,91,16,49,7,24
1497,10.0,93,25,97,75,89
1498,10.0,92,12,79,16,78
1499,10.0,54,61,21,57,69
1500,10.0,35,48,3,83,54
1501,10.0,84,73,38,45,67
1502,10.0,89,47,39,4,38
1503,10.0,92,31,77,2,23
1504,10.0,49,84,49,77,28
1505,10.0,76,90,2,3,97
1506,10.0,50,42,50,53,6
1507,10.0,59,53,72,11,82
1508,10.0,93,31,75,69,1
1509,10.0,40,92,6,82,7
1510,10.0,34,59,85,79,5
1511,10.0,97,43,13,77,86
1512,10.0,37,37,89,63,52
1513,10.0,72,41,65,78,17
1514,10.0,38,7,94,14,51
1515,10.0,13,14,69,76,72
1516,10.0,4,77,48,77,35
1517,10.0,89,59,57,9,2
1518,10.0,8,16,66,13,18
1519,10.0,25,15,54,35,63
1520,10.0,24,14,52,94,76
1521,10.0,31,40,57,68,13
1522,10.0,15,54,21,28,53
1523,10.0,94,28,20,63,91
1524,10.0,7,19,61,74,51
1525,10.0,32,12,92,74,40
1526,10.0,48,56,62,51,37
1527,10.0,33,63,65,57,85
1528,10.0,65,34,73,74,32
1529,10.0,27,46,17,28,80
1530,10.0,28,71,46,85,72
1531,10.0,85,98,45,55,58
1532,10.0,32,24,56,1,32
1533,10.0,58,22,46,90,88
1534,10.0,47,66,29,15,35
1535,10.0,65,45,87,78,52
1536,10.0,13,39,76,21,4
1537,10.0,59,81,47,88,43
1538,10.0,56,25,75,19,82
1539,10.0,3,32,7,9,52
1540,10.0,15,89,91,98,96
1541,10.0,13,13,88,17,74
1542,10.0,57,50,67,24,96
1543,10.0,24,86,69,32,93
1544,10.0,94,98,9,47,44
1545,10.0,35,23,50,80,23
1546,10.0,37,50,93,61,22
1547,10.0,69,66,57,31,18
1548,10.0,94,4,21,41,91
1549,10.0,70,22,45,45,7
1550,10.0,39,11,32,90,47
1551,10.0,5,52,32,1,30
1552,10.0,39,19,59,90,47
1553,10.0,76,71,14,36,49
1554,10.0,48,78,70,17,62
1555,10.0,73,44,84,28,91
1556,10.0,94,55,14,58,19
1557,10.0,4,36,55,51,2
1558,10.0,22,58,10,67,90
1559,10.0,91,19,47,88,14
1560,10.0,87,5,65,17,51
1561,10.0,72,66,54,23,63
1562,10.0,37,51,51,88,37
1563,10.0,42,82,53,33,42
1564,10.0,66,2,28,26,40
1565,10.0,18,70,96,57,18
1566,10.0,71,50,13,65,21
1567,10.0,88,10,40,90,51
1568,10.0,68,16,72,89,89
1569,10.0,16,6,82,41,87
1570,10.0,49,63,8,54,68
1571,10.0,87,4,70,74,7
1572,10.0,12,54,93,52,74
1573,10.0,70,86,67,39,13
1574,10.0,34,21,34,96,27
1575,10.0,11,25,73,18,86
1576,10.0,7,20,83,86,61
1577,10.0,11,78,22,84,93
1578,10.0,79,78,38,39,3
1579,10.0,71,40,28,10,92
1580,10.0,46,55,54,48,29
1581,10.0,98,68,33,41,90
1582,10.0,70,38,37,21,10
1583,10.0,24,6,11,59,65
1584,10.0,65,35,28,96,27
1585,10.0,68,2,44,30,81
1586,10.0,52,24,79,74,53
1587,10.0,26,1,94,74,9
1588,10.0,54,10,30,34,49
1589,10.0,63,34,40,68,91
1590,10.0,9,1,42,67,16
1591,10.0,37,52,36,73,33
1592,10.0,30,66,35,44,83
1593,10.0,59,65,19,7,59
1594,10.0,82,6,54,77,98
1595,10.0,65,71,84,4,4
1596,10.0,84,29,8,41,45
1597,10.0,82,70,39,41,98
1598,10.0,22,12,98,16,5
1599,10.0,63,7,97,87,38
1600,10.0,92,89,40,30,61
1601,10.0,52,25,18,14,85
1602,10.0,94,26,53,75,39
1603,10.0,62,37,48,34,51
1604,10.0,86,4,25,45,85
1605,10.0,53,85,34,26,58
1606,10.0,29,83,23,19,54
1607,10.0,6,11,66,62,19
1608,10.0,31,48,84,84,1
1609,10.0,85,44,71,53,84
1610,10.0,7,35,35,67,66
1611,10.0,92,69,86,42,49
1612,10.0,19,56,50,17,46
1613,10.0,58,1,51,34,11
1614,10.0,74,98,47,54,80
1615,10.0,67,41,92,94,60
1616,10.0,22,48,10,12,4
1617,10.0,74,17,33,88,62
1618,10.0,67,33,18,27,76
1619,10.0,62,90,30,71,90
1620,10.0,12,40,77,36,87
1621,10.0,15,89,83,19,35
1622,10.0,95,63,94,85,57
1623,10.0,84,26,74,37,31
1624,10.0,66,60,52,6,23
1625,10.0,39,93,26,27,7
1626,10.0,22,98,29,19,15
1627,10.0,42,64,64,60,33
1628,10.0,68,68,38,56,83
1629,10.0,96,20,62,91,87
1630,10.0,57,35,74,41,83
1631,10.0,39,40,44,22,25
1632,10.0,83,81,61,54,8
1633,10.0,67,72,11,14,33
1634,10.0,48,89,27,97,20
1635,10.0,13,62,2,68,40
1636,10.0,61,58,98,16,35
1637,10.0,18,34,45,45,25
1638,10.0,74,22,15,98,94
1639,10.0,29,62,72,56,76
1640,10.0,44,59,30,52,38
1641,10.0,80,12,36,48,68
1642,10.0,67,68,72,41,10
1643,10.0,11,7,22,35,72
1644,10.0,91,20,31,43,35
1645,10.0,91,39,38,71,1
1646,10.0,41,63,52,19,95
1647,10.0,22,3,41,92,19
1648,10.0,28,26,73,27,12
1649,10.0,62,43,39,96,50
1650,10.0,58,68,46,23,4
1651,10.0,47,64,43,78,71
1652,10.0,34,35,14,64,66
1653,10.0,65,89,62,12,7
1654,10.0,57,4,38,84,70
1655,10.0,89,46,4,73,13
1656,10.0,38,85,75,62,54
1657,10.0,93,17,78,63,98
1658,10.0,63,29,56,55,30
1659,10.0,96,47,75,22,52
1660,10.0,8,49,39,50,67
1661,10.0,18,59,83,88,12
1662,10.0,24,82,31,75,15
1663,10.0,23,4,34,58,81
1664,10.0,83,56,9,67,64
1665,10.0,16,45,71,81,90
1666,10.0,51,97,64,56,55
1667,10.0,58,40,46,27,44
1668,10.0,96,2,24,71,2
1669,10.0,56,25,68,39,88
1670,10.0,96,2,34,24,86
1671,10.0,22,78,41,49,16
1672,10.0,37,84,30,68,98
1673,10.0,28,62,7,13,49
1674,10.0,20,14,35,51,59
1675,10.0,11,98,23,2,70
1676,10.0,37,79,46,56,51
1677,10.0,12,91,16,25,33
1678,10.0,45,3,28,71,11
1679,10.0,34,82,46,22,45
1680,10.0,23,66,88,88,93
1681,10.0,7,54,77,28,48
1682,10.0,92,90,5,89,52
1683,10.0,9,47,55,80,69
1684,10.0,21,69,73,98,66
1685,10.0,65,69,41,66,34
1686,10.0,98,13,18,20,16
1687,10.0,75,31,3,51,30
1688,10.0,50,43,35,40,85
1689,10.0,64,34,43,31,19
1690,10.0,87,61,17,64,59
1691,10.0,28,93,78,83,57
1692,10.0,78,82,5,48,17
1693,10.0,40,96,37,36,74
1694,10.0,48,48,43,61,64
1695,10.0,74,75,4,75,84
1696,10.0,14,73,66,92,93
1697,10.0,97,59,32,18,69
1698,10.0,10,44,96,78,51
1699,10.0,86,81,37,30,32
1700,10.0,70,43,64,19,68
