,demand,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
535,10.0,51,3,95,23,15,23,17,79,58,87
536,10.0,16,20,44,84,59,14,5,91,97,83
537,10.0,33,22,4,10,9,78,78,71,80,94
538,10.0,98,14,21,29,60,48,47,73,43,68
539,10.0,2,5,53,67,81,57,34,82,11,15
540,10.0,28,51,44,93,88,91,78,97,95,29
541,10.0,72,73,63,39,27,3,34,72,18,27
542,10.0,53,16,86,19,15,55,75,17,79,36
543,10.0,35,46,83,27,9,7,65,55,64,77
544,10.0,65,52,26,25,48,78,58,59,97,6
545,10.0,6,72,28,32,69,24,80,31,9,16
546,10.0,8,37,84,12,76,71,40,93,19,23
547,10.0,80,52,7,60,62,71,68,36,42,80
548,10.0,13,19,79,11,6,61,93,29,2,50
549,10.0,13,59,27,33,30,19,53,74,13,42
550,10.0,79,67,58,42,20,63,84,6,85,70
551,10.0,6,63,72,88,48,65,13,35,50,26
552,10.0,41,48,9,45,5,22,20,81,89,96
553,10.0,64,66,25,38,23,4,44,45,26,49
554,10.0,35,72,60,73,84,14,30,94,98,68
555,10.0,41,8,22,50,24,21,56,38,79,2
556,10.0,14,86,38,36,18,69,33,92,1,20
557,10.0,14,78,12,11,73,50,15,48,42,33
558,10.0,12,1,88,8,17,81,15,32,65,75
559,10.0,15,54,27,83,21,22,30,51,57,96
560,10.0,36,97,91,51,94,25,48,59,74,50
561,10.0,69,7,2,53,66,92,82,26,71,28
562,10.0,37,1,49,81,3,14,55,20,96,53
563,10.0,63,68,52,43,71,33,81,12,14,60
564,10.0,37,13,82,53,58,62,17,72,91,48
565,10.0,88,14,39,36,74,92,59,93,66,79
566,10.0,69,86,3,36,56,71,45,22,85,7
567,10.0,35,80,85,38,18,62,55,75,46,96
568,10.0,57,46,46,90,53,56,95,84,49,81
569,10.0,98,43,37,92,3,23,5,14,82,56
570,10.0,21,4,8,51,72,21,90,36,24,95
571,10.0,10,15,13,74,74,21,68,52,37,36
572,10.0,13,4,86,59,12,6,44,14,80,78
573,10.0,92,97,27,9,84,87,44,11,3,59
574,10.0,69,77,70,81,28,25,42,86,51,27
575,10.0,29,58,39,21,8,93,9,64,95,83
576,10.0,19,39,8,33,29,77,37,28,60,63
577,10.0,93,2,41,8,48,35,1,52,14,60
578,10.0,79,32,29,34,89,58,47,67,77,64
579,10.0,61,12,81,63,33,74,77,40,68,53
580,10.0,7,89,69,94,53,20,23,3,44,63
581,10.0,27,34,69,59,28,58,48,91,18,29
582,10.0,33,45,31,46,69,35,31,96,59,71
583,10.0,49,62,45,79,4,68,54,92,92,57
584,10.0,55,50,79,25,2,53,53,30,19,29
585,10.0,76,65,23,20,98,18,51,19,98,93
586,10.0,22,27,51,49,8,19,76,31,37,60
587,10.0,19,53,18,33,35,25,18,25,50,10
588,10.0,73,4,27,5,52,47,87,59,94,54
589,10.0,86,39,56,21,75,69,35,28,56,1
590,10.0,19,20,57,83,3,23,20,28,11,20
591,10.0,9,5,65,49,2,95,5,27,12,98
592,10.0,86,71,73,54,97,76,95,27,14,53
593,10.0,98,88,94,26,40,40,56,81,9,46
594,10.0,40,22,21,97,96,27,67,69,76,82
595,10.0,73,83,46,40,30,39,30,57,4,32
596,10.0,6,61,46,71,53,2,74,16,98,35
597,10.0,64,87,11,11,35,53,15,3,54,92
598,10.0,79,5,13,42,90,9,89,58,35,33
599,10.0,73,6,40,41,40,61,70,81,47,66
600,10.0,14,82,14,81,65,10,45,84,51,21
601,10.0,69,69,90,2,42,36,70,31,12,41
602,10.0,25,58,56,4,80,79,74,78,8,12
603,10.0,9,67,44,87,19,30,79,7,42,66
604,10.0,72,55,25,44,45,16,36,6,82,60
605,10.0,14,21,94,43,2,60,78,25,94,53
606,10.0,40,11,28,42,83,1,57,17,38,75
607,10.0,85,84,70,27,46,92,84,87,34,36
608,10.0,82,2,60,55,30,41,85,30,15,28
609,10.0,50,21,89,23,28,36,53,27,82,60
610,10.0,33,3,78,80,91,95,36,40,89,85
611,10.0,93,51,51,72,94,89,45,65,6,89
612,10.0,51,65,56,33,52,64,39,70,76,82
613,10.0,92,89,47,84,29,50,90,46,57,13
614,10.0,45,63,75,33,10,4,64,23,95,69
615,10.0,66,52,25,22,52,77,30,9,90,70
616,10.0,81,93,66,54,71,1,36,74,3,13
617,10.0,4,21,51,20,51,7,27,80,58,4
618,10.0,57,50,53,37,20,63,43,57,23,3
619,10.0,24,1,58,70,87,28,36,45,45,72
620,10.0,62,7,6,33,46,5,95,72,31,45
621,10.0,39,52,55,12,15,83,97,85,60,16
622,10.0,24,16,5,90,91,49,8,54,87,45
623,10.0,78,97,24,5,6,4,5,37,87,85
624,10.0,62,80,91,28,9,44,60,24,12,93
625,10.0,67,61,63,52,53,15,69,77,20,67
626,10.0,92,60,63,30,1,75,64,86,18,63
627,10.0,76,18,46,63,28,66,37,2,50,72
628,10.0,38,57,83,26,26,38,80,41,88,37
629,10.0,16,87,6,42,50,36,90,82,41,61
630,10.0,4,53,81,98,9,45,30,91,1,43
631,10.0,90,72,83,92,93,78,8,21,21,66
632,10.0,22,24,65,17,74,1,43,23,71,63
633,10.0,90,27,14,9,53,89,34,86,42,20
634,10.0,9,77,60,20,60,38,25,37,77,26
635,10.0,22,24,86,15,67,96,87,38,32,68
636,10.0,95,77,19,11,83,1,53,88,3,86
637,10.0,1,22,53,95,44,83,86,73,23,54
638,10.0,74,18,45,25,63,89,52,61,43,85
639,10.0,33,6,56,11,54,86,84,84,75,9
640,10.0,8,17,16,30,89,16,51,28,63,10
641,10.0,18,56,48,15,6,36,34,82,51,34
642,10.0,11,8,57,86,55,84,25,37,33,41
643,10.0,14,22,45,95,78,63,52,21,16,96
644,10.0,87,49,31,45,79,91,72,15,91,86
645,10.0,5,91,70,83,39,54,55,27,17,48
646,10.0,48,26,48,27,46,49,10,77,1,54
647,10.0,3,43,28,20,54,79,79,54,77,33
648,10.0,25,44,29,53,46,56,95,47,39,40
649,10.0,37,40,5,40,12,12,63,81,35,77
650,10.0,62,36,14,53,80,8,42,58,98,20
651,10.0,29,63,57,19,26,90,42,33,2,44
652,10.0,86,63,15,9,60,68,58,25,64,29
653,10.0,96,41,4,20,52,27,85,85,8,55
654,10.0,44,77,19,77,8,35,13,91,69,33
655,10.0,72,19,48,52,28,38,32,47,43,27
656,10.0,51,92,74,77,5,85,93,61,58,13
657,10.0,69,42,69,20,18,81,26,90,22,10
658,10.0,30,94,75,33,43,34,33,17,68,82
659,10.0,82,69,21,83,87,93,64,53,50,36
660,10.0,59,91,97,30,69,32,7,32,97,21
661,10.0,18,48,39,73,72,38,37,90,8,28
662,10.0,52,13,79,14,58,71,62,97,50,43
663,10.0,93,42,47,94,54,60,19,16,11,36
664,10.0,26,38,52,72,84,42,76,30,47,73
665,10.0,27,26,47,62,64,52,28,68,22,39
666,10.0,68,29,93,58,9,47,87,35,40,33
667,10.0,78,3,48,63,7,71,26,63,89,81
668,10.0,16,38,40,50,32,39,54,4,40,61
669,10.0,88,62,71,69,5,5,76,11,41,85
670,10.0,77,5,42,33,85,71,38,12,88,38
671,10.0,78,72,79,68,37,14,5,88,17,58
672,10.0,94,4,26,85,12,56,27,18,47,81
673,10.0,1,91,57,78,78,28,88,43,7,98
674,10.0,50,46,27,97,92,24,71,46,88,19
675,10.0,41,38,90,52,34,91,78,3,38,60
676,10.0,40,6,25,56,43,31,84,9,67,5
677,10.0,52,80,28,43,75,38,21,18,54,37
678,10.0,65,56,44,18,51,28,82,64,93,87
679,10.0,90,65,73,64,61,95,8,51,24,67
680,10.0,7,59,5,50,59,11,32,29,98,77
681,10.0,40,28,74,37,75,80,58,61,75,90
682,10.0,39,33,51,65,46,89,67,16,53,89
683,10.0,77,69,29,42,49,52,19,33,75,9
684,10.0,14,80,7,83,66,52,28,92,97,4
685,10.0,17,33,75,41,78,17,58,8,33,43
686,10.0,43,89,90,1,72,46,45,53,70,61
687,10.0,4,96,97,73,24,9,12,23,49,29
688,10.0,76,9,41,41,9,10,48,64,44,74
689,10.0,31,28,8,79,85,2,5,90,64,61
690,10.0,62,97,26,51,40,39,71,22,14,43
691,10.0,29,28,45,1,32,59,89,68,19,56
692,10.0,72,85,55,8,8,47,49,4,10,19
693,10.0,33,36,94,45,96,34,86,15,35,73
694,10.0,11,66,7,40,68,88,90,67,25,29
695,10.0,33,28,58,71,24,10,45,45,96,97
696,10.0,48,14,72,60,87,85,73,80,29,79
697,10.0,45,23,18,2,55,36,32,78,54,69
698,10.0,34,24,37,46,34,50,13,27,44,29
699,10.0,98,94,31,13,34,4,73,62,35,73
700,10.0,78,9,17,26,31,66,55,51,86,89
701,10.0,84,28,80,86,60,3,31,69,29,68
702,10.0,15,15,65,61,76,39,94,89,35,4
703,10.0,5,40,98,74,21,2,44,57,44,60
704,10.0,25,60,17,65,67,22,33,37,98,64
705,10.0,76,65,62,36,34,67,82,89,95,12
706,10.0,91,47,54,48,25,47,28,32,70,21
707,10.0,36,77,52,11,24,52,68,95,85,91
708,10.0,61,36,29,98,34,53,23,90,93,56
709,10.0,54,35,11,59,80,6,91,77,59,90
710,10.0,33,3,24,25,28,87,39,15,33,86
711,10.0,31,58,49,49,42,42,20,85,4,53
712,10.0,7,9,30,25,74,64,62,15,39,43
713,10.0,90,75,59,24,12,94,36,18,97,23
714,10.0,57,75,40,47,28,72,24,15,96,23
715,10.0,29,45,17,78,66,84,59,98,46,43
716,10.0,39,86,28,96,66,87,64,49,16,78
717,10.0,60,26,96,92,53,37,55,22,91,1
718,10.0,29,94,91,63,13,88,87,54,51,15
719,10.0,58,96,23,77,88,58,85,12,26,60
720,10.0,52,53,25,66,55,45,42,51,10,81
721,10.0,15,17,91,79,57,11,36,38,73,37
722,10.0,17,64,65,59,85,86,61,10,5,6
723,10.0,52,45,53,14,75,26,20,70,83,12
724,10.0,89,80,77,55,19,85,3,3,83,26
725,10.0,21,96,81,36,70,85,83,86,54,70
726,10.0,17,59,29,98,8,74,38,71,70,78
727,10.0,77,62,79,35,18,62,55,49,63,57
728,10.0,82,34,44,58,21,61,35,82,25,38
729,10.0,14,59,24,51,6,63,27,9,40,54
730,10.0,4,13,11,13,69,10,30,30,35,51
731,10.0,79,36,96,71,38,14,28,23,13,4
732,10.0,72,49,90,56,21,21,55,82,18,31
733,10.0,79,10,40,80,63,65,22,40,65,22
734,10.0,34,85,60,31,69,71,89,39,41,54
735,10.0,57,15,69,42,4,6,64,73,57,78
736,10.0,84,19,66,50,67,37,76,12,57,73
737,10.0,87,21,5,39,35,20,2,85,13,57
738,10.0,52,57,81,90,47,44,38,96,59,21
739,10.0,92,52,85,41,54,4,82,92,72,11
740,10.0,26,63,92,49,97,73,49,63,54,17
741,10.0,58,3,83,77,78,24,6,41,56,49
742,10.0,54,95,58,52,54,93,89,65,75,19
743,10.0,46,76,92,9,29,50,76,73,96,2
744,10.0,53,16,98,20,13,1,90,74,81,29
745,10.0,5,41,36,20,53,29,69,57,24,2
746,10.0,43,26,5,97,96,44,55,66,84,37
747,10.0,55,91,1,9,64,15,71,54,87,59
748,10.0,7,66,18,37,52,18,97,61,6,96
749,10.0,51,87,53,68,69,92,84,45,35,26
750,10.0,64,59,44,13,83,11,29,2,17,62
751,10.0,74,1,26,51,13,14,48,44,81,40
752,10.0,54,32,38,49,11,17,86,34,82,12
753,10.0,87,25,57,72,3,80,75,14,43,89
754,10.0,13,8,7,63,92,56,41,48,2,36
755,10.0,47,35,90,61,54,47,15,87,73,30
756,10.0,60,43,55,15,94,27,60,96,90,15
757,10.0,29,71,67,94,50,47,17,81,66,60
758,10.0,77,97,48,27,84,17,20,15,43,29
759,10.0,50,58,82,31,84,63,76,57,65,94
760,10.0,19,72,56,74,51,41,13,77,52,24
761,10.0,8,70,42,3,69,60,39,9,60,38
762,10.0,13,2,66,35,78,83,57,53,50,45
763,10.0,78,87,31,90,91,1,14,51,36,16
764,10.0,6,88,50,67,28,10,91,79,81,9
765,10.0,72,8,64,9,48,12,33,67,50,14
766,10.0,11,12,83,78,92,51,52,25,90,27
767,10.0,36,79,4,20,98,17,13,73,57,13
768,10.0,43,71,29,25,93,1,11,80,82,12
769,10.0,73,33,79,21,97,24,6,93,29,70
770,10.0,30,23,59,67,61,1,65,88,98,42
771,10.0,14,24,38,43,46,35,31,11,92,74
772,10.0,45,74,13,30,84,71,53,57,81,55
773,10.0,14,79,4,9,91,1,87,26,3,54
774,10.0,53,62,30,19,73,48,42,26,87,14
775,10.0,83,76,36,94,25,3,13,67,85,74
776,10.0,38,4,16,78,88,96,18,60,85,36
777,10.0,3,40,36,44,47,66,64,97,56,96
778,10.0,37,47,16,22,62,8,45,59,13,14
779,10.0,12,27,50,98,4,37,86,28,66,71
780,10.0,66,30,53,25,53,19,72,35,64,93
781,10.0,17,10,50,14,61,88,48,58,30,43
782,10.0,67,82,60,44,3,56,87,13,72,52
783,10.0,47,94,22,49,47,27,20,73,31,12
784,10.0,84,46,83,46,28,60,17,98,11,97
785,10.0,23,5,65,7,2,6,91,90,67,78
786,10.0,2,36,46,39,80,84,80,19,37,64
787,10.0,98,59,56,79,59,76,22,56,83,16
788,10.0,20,42,47,86,55,7,85,18,58,24
789,10.0,98,78,79,38,23,5,27,96,42,31
790,10.0,58,81,81,61,37,70,25,58,13,25
791,10.0,53,22,1,17,88,7,55,27,40,96
792,10.0,47,6,39,89,72,73,60,73,24,52
793,10.0,43,94,89,86,11,69,51,73,29,86
794,10.0,37,83,64,10,66,77,5,23,69,43
795,10.0,7,18,67,64,58,71,13,61,28,7
796,10.0,21,68,5,27,96,73,89,19,23,18
797,10.0,58,90,94,6,15,7,39,77,95,77
798,10.0,29,55,10,22,65,9,28,8,44,67
799,10.0,31,80,20,31,13,7,32,65,42,24
800,10.0,9,73,1,23,32,4,4,75,29,76
801,10.0,76,19,5,38,58,94,73,31,89,28
802,10.0,64,67,40,48,84,20,44,11,46,49
803,10.0,44,43,67,31,48,72,50,81,63,71
804,10.0,57,97,8,10,51,42,87,40,86,57
805,10.0,81,37,54,3,33,7,13,64,77,85
806,10.0,3,5,97,17,75,40,29,53,36,12
807,10.0,51,82,70,56,29,15,15,43,41,7
808,10.0,44,45,91,81,24,75,20,48,55,85
809,10.0,92,6,92,43,35,46,79,29,9,96
810,10.0,89,12,5,45,11,34,42,4,45,9
811,10.0,49,83,98,2,59,95,31,43,76,76
812,10.0,88,15,24,49,98,62,34,77,17,70
813,10.0,10,28,63,31,45,7,92,72,28,40
814,10.0,84,28,31,95,10,69,87,70,71,12
815,10.0,46,17,92,5,26,58,91,91,41,38
816,10.0,90,58,79,74,87,28,13,51,23,6
817,10.0,22,1,87,20,9,46,3,85,26,34
818,10.0,24,63,59,29,43,62,58,70,47,11
819,10.0,98,49,52,12,70,44,32,60,68,25
820,10.0,15,10,94,47,66,40,51,52,97,15
821,10.0,35,49,52,81,49,24,90,98,87,23
822,10.0,34,5,21,75,75,66,15,48,9,31
823,10.0,59,56,91,85,48,31,2,81,87,43
824,10.0,43,69,59,10,85,52,8,70,45,58
825,10.0,53,24,13,39,8,95,82,79,34,30
826,10.0,7,13,88,15,68,39,33,17,70,33
827,10.0,50,3,55,56,89,82,64,9,8,21
828,10.0,32,35,77,18,69,54,81,74,91,51
829,10.0,16,92,39,37,56,64,94,67,27,81
830,10.0,52,20,25,87,84,69,82,45,78,92
831,10.0,70,40,30,34,9,17,76,61,85,77
832,10.0,1,85,36,32,98,5,74,12,83,93
833,10.0,87,88,26,38,63,14,78,31,84,8
834,10.0,15,73,75,69,50,45,47,43,59,90
835,10.0,92,8,67,34,42,37,55,49,68,82
836,10.0,72,77,71,64,12,71,7,90,38,93
837,10.0,74,4,51,88,53,36,51,27,18,21
838,10.0,42,13,89,74,90,3,18,36,38,19
839,10.0,65,81,80,87,30,33,40,74,70,76
840,10.0,58,22,8,85,77,87,97,43,21,47
841,10.0,85,25,8,42,44,36,44,26,83,86
842,10.0,37,58,35,82,31,16,35,79,38,84
843,10.0,19,16,7,18,62,91,46,43,45,73
844,10.0,67,45,62,90,9,55,7,45,25,12
845,10.0,67,64,48,31,56,51,6,60,75,34
846,10.0,39,88,10,31,44,96,35,15,61,53
847,10.0,10,88,84,31,98,54,78,7,62,31
848,10.0,25,76,32,82,32,70,48,14,58,98
849,10.0,65,24,71,23,24,96,23,58,81,65
850,10.0,19,69,40,55,3,43,18,38,76,8
851,10.0,3,12,92,35,13,56,63,47,65,28
852,10.0,21,22,85,81,97,91,16,64,2,86
853,10.0,81,73,46,22,89,92,98,33,96,74
854,10.0,58,36,54,18,46,9,5,85,85,96
855,10.0,65,87,12,83,3,90,19,42,21,48
856,10.0,12,38,42,15,25,41,7,66,12,17
857,10.0,63,96,24,5,24,58,83,47,65,51
858,10.0,16,38,30,84,64,23,47,21,8,41
859,10.0,5,60,81,54,41,69,94,34,67,52
860,10.0,27,64,6,92,39,49,21,16,79,13
861,10.0,24,46,74,46,87,90,95,33,67,66
862,10.0,48,95,94,24,58,26,42,19,26,88
863,10.0,69,47,72,39,77,85,48,92,89,70
864,10.0,66,81,26,52,29,11,69,98,45,61
865,10.0,19,67,35,26,98,76,90,59,41,88
866,10.0,83,19,95,85,81,10,30,46,15,59
867,10.0,41,42,49,65,29,41,24,31,94,35
868,10.0,6,67,58,6,87,65,21,2,63,20
869,10.0,66,96,7,28,59,51,68,89,85,52
870,10.0,45,2,49,51,42,7,69,94,50,9
871,10.0,19,71,24,37,10,24,30,7,1,4
872,10.0,95,84,41,15,70,38,42,65,32,68
873,10.0,29,73,74,45,73,17,90,42,9,9
874,10.0,73,63,89,29,34,40,77,90,53,14
875,10.0,83,93,88,22,23,2,69,72,7,33
876,10.0,61,62,55,26,36,91,5,83,13,32
877,10.0,38,97,24,79,34,37,78,45,5,32
878,10.0,64,2,6,85,8,7,66,30,40,37
879,10.0,9,67,60,27,94,69,48,89,71,46
880,10.0,40,32,53,41,3,62,17,83,35,2
881,10.0,51,48,4,54,78,4,39,2,32,19
882,10.0,88,62,57,2,36,52,58,42,32,81
883,10.0,75,42,9,10,25,90,47,50,48,28
884,10.0,57,9,19,42,26,78,59,51,8,54
885,10.0,49,67,16,38,23,70,33,47,43,94
886,10.0,69,2,89,82,60,65,78,6,68,46
887,10.0,76,92,89,26,41,18,34,42,32,1
888,10.0,79,58,92,58,65,61,25,6,4,37
889,10.0,22,26,22,67,16,40,87,89,75,87
890,10.0,29,9,52,29,43,40,83,65,14,7
891,10.0,63,91,20,95,80,91,67,84,24,42
892,10.0,31,59,92,16,31,85,17,48,83,66
893,10.0,23,74,89,13,36,48,86,83,80,89
894,10.0,12,82,81,83,41,62,74,75,70,33
895,10.0,79,2,79,20,54,31,8,68,96,8
896,10.0,74,48,46,5,64,62,46,67,89,41
897,10.0,92,51,15,76,15,16,88,8,44,3
898,10.0,54,79,24,18,56,16,77,92,66,95
899,10.0,18,91,44,50,63,36,84,84,73,98
900,10.0,10,69,80,56,98,42,21,13,87,11
901,10.0,54,76,55,13,21,71,79,43,68,17
902,10.0,52,6,25,97,77,40,89,79,63,22
903,10.0,31,70,6,58,15,95,26,46,80,44
904,10.0,24,89,51,83,56,83,70,88,41,51
905,10.0,75,81,95,61,68,54,47,98,17,91
906,10.0,69,38,78,75,48,62,20,92,61,86
907,10.0,70,93,69,43,68,51,31,85,30,86
908,10.0,9,25,22,28,13,55,65,36,29,97
909,10.0,33,26,84,19,76,54,17,24,85,92
910,10.0,1,71,42,50,21,21,82,68,17,16
911,10.0,89,62,43,39,3,13,10,81,83,7
912,10.0,44,31,75,30,36,27,30,87,47,23
913,10.0,94,71,86,97,49,78,47,19,92,34
914,10.0,76,67,22,32,98,77,90,55,17,62
915,10.0,73,18,94,65,42,83,6,84,25,33
916,10.0,60,63,63,76,85,26,75,21,7,81
917,10.0,81,54,92,45,41,53,57,78,54,7
918,10.0,39,87,2,2,7,17,41,86,45,10
919,10.0,45,29,70,43,23,25,29,18,12,51
920,10.0,38,57,17,90,78,10,82,12,13,81
921,10.0,58,5,80,69,86,49,89,72,43,78
922,10.0,56,20,32,81,17,51,23,59,88,49
923,10.0,14,52,53,4,25,66,87,88,29,65
924,10.0,97,67,10,8,16,50,54,26,70,92
925,10.0,42,56,87,63,53,70,42,76,69,96
926,10.0,97,4,36,89,2,58,55,78,42,11
927,10.0,62,33,90,36,20,18,86,15,36,4
928,10.0,89,40,98,10,79,80,76,9,23,1
929,10.0,25,83,56,48,87,41,37,46,58,32
930,10.0,87,20,80,13,45,73,20,29,53,6
931,10.0,61,58,32,67,98,45,78,36,18,34
932,10.0,23,36,55,29,60,57,57,25,35,70
933,10.0,60,43,53,84,37,45,78,69,84,32
934,10.0,96,34,28,47,67,62,51,59,78,66
935,10.0,42,94,47,22,57,54,82,12,34,98
936,10.0,24,3,8,40,21,10,16,59,2,44
937,10.0,32,64,86,42,50,95,15,26,27,59
938,10.0,96,32,95,96,68,82,93,74,80,81
939,10.0,13,78,79,66,90,45,83,53,71,2
940,10.0,75,22,31,77,2,76,12,52,14,57
941,10.0,34,57,40,12,11,5,55,91,58,37
942,10.0,50,50,53,51,26,51,35,26,46,13
943,10.0,18,78,20,83,22,38,53,24,98,88
944,10.0,12,3,4,3,79,73,27,26,59,89
945,10.0,58,49,48,78,62,74,30,8,89,14
946,10.0,84,85,4,16,39,5,2,96,60,51
947,10.0,24,59,2,57,91,73,53,33,38,64
948,10.0,53,81,20,5,64,33,84,79,18,7
949,10.0,32,26,3,36,29,17,91,52,31,10
950,10.0,7,77,25,7,21,20,6,66,61,48
951,10.0,28,37,58,39,50,16,57,75,89,27
952,10.0,44,14,24,50,10,18,53,88,97,35
953,10.0,61,84,20,5,84,3,43,65,8,67
954,10.0,90,30,76,87,81,93,4,14,86,14
955,10.0,92,12,38,96,5,30,51,39,27,17
956,10.0,4,97,90,10,6,55,4,20,96,40
957,10.0,21,37,35,13,85,96,77,17,90,3
958,10.0,2,51,57,97,68,74,84,68,45,94
959,10.0,34,42,43,22,11,44,49,90,55,81
960,10.0,64,17,72,14,77,63,39,86,1,81
961,10.0,38,19,91,93,29,49,16,52,83,11
962,10.0,27,14,9,80,75,82,95,47,63,25
963,10.0,82,44,41,12,53,55,17,14,97,28
964,10.0,86,72,81,80,28,13,97,32,94,98
965,10.0,33,75,56,91,34,11,24,80,85,64
966,10.0,14,27,83,50,37,11,40,84,93,36
967,10.0,70,4,85,4,36,51,51,27,55,59
968,10.0,81,30,17,87,94,4,39,82,85,58
969,10.0,51,75,26,7,78,20,47,13,56,16
970,10.0,88,79,81,28,51,16,41,73,12,18
971,10.0,98,98,58,20,57,4,15,2,1,15
972,10.0,54,74,67,63,84,11,40,92,85,63
973,10.0,13,93,77,65,67,51,85,55,95,45
974,10.0,79,55,75,60,46,68,40,52,78,12
975,10.0,17,57,83,86,94,94,63,4,77,17
976,10.0,62,92,63,22,50,53,47,71,43,54
977,10.0,44,16,50,79,66,25,58,81,67,63
978,10.0,59,10,1,11,78,71,72,57,1,38
979,10.0,28,75,19,92,67,83,20,32,83,72
980,10.0,41,27,21,54,26,7,95,62,32,73
981,10.0,68,85,69,84,47,85,38,12,39,11
982,10.0,8,54,78,24,34,48,40,6,45,74
983,10.0,45,83,27,31,45,74,95,79,73,57
984,10.0,60,23,44,95,47,8,17,24,84,56
985,10.0,97,78,91,91,52,26,9,73,85,84
986,10.0,49,60,2,11,13,80,27,9,11,42
987,10.0,45,65,76,13,73,51,69,59,26,45
988,10.0,97,50,48,88,48,63,29,36,56,3
989,10.0,36,44,60,34,41,66,79,87,12,41
990,10.0,16,78,9,74,28,49,27,37,12,29
991,10.0,93,51,54,89,57,6,9,49,22,7
992,10.0,85,26,7,10,94,87,30,32,46,54
993,10.0,56,38,88,5,30,42,75,34,95,62
994,10.0,70,54,98,30,51,4,60,11,13,53
995,10.0,70,91,83,8,37,58,36,31,66,62
996,10.0,82,33,38,97,67,48,32,86,23,25
997,10.0,32,85,70,44,44,39,17,17,3,26
998,10.0,74,24,29,34,17,47,49,83,57,2
999,10.0,17,58,16,86,79,24,3,31,76,64
1000,10.0,12,31,80,70,85,9,47,98,71,47
1001,10.0,17,76,79,54,21,92,50,53,91,51
1002,10.0,49,78,71,33,71,83,60,94,25,98
1003,10.0,29,50,43,58,34,19,2,71,2,26
1004,10.0,61,74,74,74,47,51,43,13,48,64
1005,10.0,74,8,68,84,51,40,22,63,51,73
1006,10.0,24,60,9,78,22,65,91,95,13,27
1007,10.0,97,51,55,34,22,28,39,82,49,24
1008,10.0,22,45,67,68,6,1,76,54,10,74
1009,10.0,93,14,30,10,41,50,41,56,95,80
1010,10.0,90,4,48,8,23,38,76,51,9,32
1011,10.0,47,10,39,54,17,56,14,3,87,31
1012,10.0,59,44,63,88,45,71,82,47,87,27
1013,10.0,56,42,64,18,6,59,43,19,28,26
1014,10.0,7,68,59,60,59,9,35,58,26,10
1015,10.0,74,51,46,3,94,55,72,68,91,42
1016,10.0,80,39,15,98,38,19,46,90,44,88
1017,10.0,68,3,73,95,90,51,67,26,52,95
1018,10.0,59,87,69,50,89,38,76,97,98,10
1019,10.0,90,73,57,18,77,74,4,61,41,48
1020,10.0,49,4,89,89,19,11,68,90,7,39
1021,10.0,50,7,25,60,6,88,34,50,19,97
1022,10.0,63,31,46,86,19,77,96,66,60,81
1023,10.0,97,20,81,27,15,45,94,40,98,43
1024,10.0,38,54,32,7,1,24,64,40,62,54
1025,10.0,90,95,51,11,64,56,86,39,18,78
1026,10.0,91,19,5,15,38,34,70,15,41,83
1027,10.0,42,21,22,34,23,56,43,81,77,67
1028,10.0,17,78,2,47,96,14,76,24,30,49
1029,10.0,18,35,9,35,24,59,52,75,74,41
1030,10.0,67,94,41,80,45,12,4,34,49,72
1031,10.0,98,30,43,55,44,38,40,66,55,74
1032,10.0,41,78,81,81,90,57,72,48,4,63
1033,10.0,49,12,92,40,70,98,46,82,75,52
1034,10.0,98,18,74,88,44,33,50,23,12,19
1035,10.0,65,60,5,59,50,95,3,37,63,56
1036,10.0,55,37,3,30,65,6,57,78,70,67
1037,10.0,49,54,72,82,27,45,92,49,98,42
1038,10.0,71,26,1,50,24,64,25,29,62,56
1039,10.0,24,47,59,78,76,85,67,83,89,57
1040,10.0,7,20,4,68,80,20,20,21,77,29
1041,10.0,47,8,94,50,79,97,16,65,55,14
1042,10.0,6,40,58,8,92,36,68,83,89,95
1043,10.0,23,29,40,54,24,86,58,29,22,90
1044,10.0,81,6,39,28,81,53,78,8,61,76
1045,10.0,31,30,82,38,59,23,80,37,31,38
1046,10.0,5,66,76,11,50,6,19,51,22,45
1047,10.0,5,84,24,8,75,80,73,43,7,53
1048,10.0,42,4,19,10,56,8,74,59,75,54
1049,10.0,42,34,41,12,60,39,51,91,38,88
1050,10.0,2,55,76,74,37,18,76,66,35,63
1051,10.0,81,96,61,78,90,25,43,4,33,49
1052,10.0,30,74,42,56,71,49,40,65,91,77
1053,10.0,83,91,33,44,32,41,7,8,98,31
1054,10.0,57,10,15,31,98,40,28,16,52,46
1055,10.0,28,60,49,4,59,46,15,61,38,55
1056,10.0,60,7,22,75,90,21,71,12,51,78
1057,10.0,1,80,54,78,2,37,75,29,42,2
1058,10.0,31,52,12,74,81,72,33,91,59,25
1059,10.0,51,27,61,45,29,93,34,96,73,98
1060,10.0,71,89,61,37,79,52,46,60,74,82
1061,10.0,23,83,54,16,37,7,16,42,87,57
1062,10.0,30,56,68,67,24,68,54,48,20,4
1063,10.0,64,60,14,61,90,31,67,40,77,25
1064,10.0,95,41,26,72,3,12,86,27,87,67
1065,10.0,1,27,28,50,57,82,36,36,6,46
1066,10.0,73,13,68,92,78,60,96,65,15,42
1067,10.0,64,73,10,34,45,27,37,75,43,78
1068,10.0,33,57,78,33,41,16,39,49,46,33
