,demand,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
535,10.0,46,31,48,39,62,20,43,28,47,14
536,10.0,72,83,17,59,92,96,72,69,98,56
537,10.0,67,41,71,75,5,40,10,21,83,3
538,10.0,13,5,79,8,16,55,20,26,70,9
539,10.0,76,52,35,72,2,90,71,74,73,12
540,10.0,88,95,47,41,23,42,72,81,91,55
541,10.0,53,68,57,17,38,96,76,67,3,69
542,10.0,66,39,30,41,64,71,12,27,87,32
543,10.0,94,30,72,20,8,72,4,5,43,87
544,10.0,64,23,10,73,3,48,74,45,53,64
545,10.0,48,4,61,40,65,3,50,6,45,57
546,10.0,46,98,2,2,54,32,20,78,1,67
547,10.0,57,13,71,62,22,32,56,73,6,69
548,10.0,65,29,21,11,89,95,31,43,59,19
549,10.0,85,18,44,9,25,85,15,65,73,55
550,10.0,27,82,41,27,11,37,62,85,5,95
551,10.0,97,9,98,91,47,16,56,27,67,56
552,10.0,66,2,70,21,84,46,41,7,16,96
553,10.0,60,70,60,16,13,32,90,33,66,47
554,10.0,93,31,57,7,42,55,19,62,43,20
555,10.0,29,24,44,53,85,71,74,58,46,9
556,10.0,3,38,59,49,20,50,64,46,77,64
557,10.0,62,72,89,18,44,85,11,9,72,35
558,10.0,67,3,77,7,59,11,49,74,24,93
559,10.0,72,60,64,72,55,68,91,68,15,16
560,10.0,71,48,44,65,48,60,94,32,36,94
561,10.0,33,15,88,46,10,77,73,77,90,88
562,10.0,65,38,86,1,68,60,14,41,7,23
563,10.0,33,59,81,32,3,71,30,54,4,75
564,10.0,78,98,72,27,77,98,78,58,69,57
565,10.0,83,86,66,60,55,14,34,97,21,8
566,10.0,48,1,78,80,35,42,42,2,53,38
567,10.0,29,96,97,69,36,11,86,64,78,67
568,10.0,83,25,80,17,53,87,54,33,41,73
569,10.0,86,59,57,91,16,13,10,17,32,33
570,10.0,57,44,63,72,79,65,58,86,65,63
571,10.0,15,82,54,39,37,31,65,55,4,6
572,10.0,69,10,32,4,56,25,28,65,77,90
573,10.0,85,71,14,61,37,22,76,49,33,55
574,10.0,92,83,62,68,42,48,14,71,8,36
575,10.0,19,57,97,83,2,41,33,45,72,11
576,10.0,32,50,77,25,56,34,41,5,84,30
577,10.0,62,2,58,37,29,47,13,56,7,40
578,10.0,39,27,67,52,41,56,47,73,48,93
579,10.0,91,81,72,4,2,62,63,82,27,85
580,10.0,72,18,33,52,71,23,96,79,2,27
581,10.0,20,52,32,50,51,64,94,15,58,92
582,10.0,89,96,2,94,96,68,89,8,90,77
583,10.0,92,34,36,40,49,78,30,38,34,6
584,10.0,93,95,68,2,45,62,38,39,5,95
585,10.0,98,90,80,8,77,32,97,84,59,76
586,10.0,14,62,94,31,52,9,29,78,6,45
587,10.0,34,24,62,77,9,60,6,87,29,15
588,10.0,9,97,56,16,28,46,25,30,79,20
589,10.0,4,46,96,44,49,44,32,75,33,89
590,10.0,18,97,43,15,11,74,93,42,88,77
591,10.0,73,89,83,76,55,1,89,22,5,59
592,10.0,25,8,56,78,56,91,86,98,21,58
593,10.0,56,16,41,81,81,21,72,1,92,82
594,10.0,95,26,30,22,44,82,78,9,28,9
595,10.0,48,49,33,43,21,6,37,11,64,26
596,10.0,17,94,23,10,11,64,25,83,18,95
597,10.0,44,92,18,34,45,33,31,83,56,47
598,10.0,85,52,17,74,37,60,86,8,57,63
599,10.0,74,35,13,61,39,64,43,80,48,18
600,10.0,49,92,7,44,29,55,1,74,75,36
601,10.0,65,70,10,4,80,46,10,91,49,79
602,10.0,4,58,41,61,26,5,70,14,79,35
603,10.0,87,31,76,95,4,96,84,64,18,90
604,10.0,10,63,2,59,31,76,10,5,77,45
605,10.0,91,95,45,43,4,49,82,18,80,22
606,10.0,4,63,12,23,48,28,24,74,77,62
607,10.0,12,66,10,16,35,76,18,97,80,16
608,10.0,64,35,39,58,88,45,56,62,25,3
609,10.0,57,74,5,97,60,38,77,83,26,97
610,10.0,69,57,74,95,23,64,97,79,25,75
611,10.0,58,52,76,68,11,30,12,50,75,43
612,10.0,12,39,90,83,74,14,92,47,26,6
613,10.0,39,41,53,7,40,41,12,76,86,70
614,10.0,7,45,15,29,2,3,20,31,87,10
615,10.0,64,58,30,50,38,73,26,66,73,91
616,10.0,54,10,84,49,72,87,75,70,12,20
617,10.0,7,37,48,73,51,23,84,89,17,79
618,10.0,1,72,82,73,82,76,77,34,10,55
619,10.0,98,63,27,51,9,64,41,51,4,56
620,10.0,26,63,19,71,28,42,54,6,78,88
621,10.0,79,18,74,65,55,58,84,31,51,28
622,10.0,70,21,97,54,65,5,71,19,2,2
623,10.0,58,11,39,84,25,21,97,83,96,6
624,10.0,63,68,54,45,87,75,50,74,84,41
625,10.0,4,29,84,84,76,42,3,70,9,38
626,10.0,63,9,90,23,69,29,11,86,69,36
627,10.0,20,47,97,2,20,60,17,82,4,37
628,10.0,55,21,94,51,50,43,30,64,64,57
629,10.0,92,77,97,40,73,11,59,68,20,90
630,10.0,73,59,40,69,40,20,74,38,91,52
631,10.0,47,55,37,54,35,78,43,90,79,41
632,10.0,57,65,79,24,75,32,90,12,71,55
633,10.0,2,74,23,3,75,28,45,37,49,40
634,10.0,67,27,27,37,47,65,24,54,41,59
635,10.0,54,10,70,61,97,41,90,95,33,35
636,10.0,36,25,96,89,63,15,85,79,3,70
637,10.0,93,98,97,30,20,10,20,32,69,20
638,10.0,74,54,52,78,3,76,37,79,44,50
639,10.0,91,30,92,35,96,96,95,88,1,12
640,10.0,50,97,23,19,11,92,63,27,72,19
641,10.0,3,61,2,63,15,97,87,19,37,31
642,10.0,32,27,10,49,32,78,34,89,24,23
643,10.0,8,4,84,73,70,66,64,65,18,34
644,10.0,44,96,77,21,3,74,56,67,78,82
645,10.0,66,2,65,64,6,24,98,16,56,78
646,10.0,37,49,29,82,3,32,77,9,91,90
647,10.0,53,91,18,91,76,40,92,41,21,25
648,10.0,96,60,74,40,11,5,97,36,33,86
649,10.0,56,70,22,59,56,45,3,85,73,95
650,10.0,95,88,47,53,68,79,30,3,37,89
651,10.0,17,63,83,14,46,1,8,58,54,83
652,10.0,36,58,26,58,35,8,38,93,20,88
653,10.0,43,60,73,82,21,49,37,22,51,64
654,10.0,94,45,8,42,39,18,56,93,3,68
655,10.0,95,93,71,87,21,56,76,89,34,55
656,10.0,25,94,66,34,5,53,43,13,7,29
657,10.0,3,49,6,16,31,60,73,58,11,85
658,10.0,52,15,97,4,93,78,69,44,67,5
659,10.0,79,9,79,59,32,64,46,1,50,77
660,10.0,44,82,26,16,79,87,73,29,90,39
661,10.0,32,92,62,37,63,43,70,93,17,35
662,10.0,96,87,91,89,94,87,27,13,54,83
663,10.0,24,49,43,9,58,40,65,87,75,29
664,10.0,16,97,26,50,32,67,12,42,15,93
665,10.0,92,37,56,8,43,23,75,60,41,2
666,10.0,44,25,4,22,40,11,22,68,41,95
667,10.0,75,45,74,30,42,24,32,29,55,57
668,10.0,89,87,7,7,65,65,89,82,62,63
669,10.0,37,29,80,79,86,40,20,24,45,16
670,10.0,59,4,58,38,59,44,16,7,38,88
671,10.0,71,25,73,63,14,72,9,27,83,45
672,10.0,43,16,36,65,86,24,24,4,37,52
673,10.0,36,7,92,17,62,83,62,66,63,7
674,10.0,40,11,67,89,19,25,38,24,63,12
675,10.0,32,57,90,8,96,56,39,69,84,65
676,10.0,62,95,44,88,66,3,33,35,96,4
677,10.0,10,91,65,88,53,4,29,27,37,86
678,10.0,97,10,28,84,10,49,40,18,42,31
679,10.0,1,62,84,23,76,75,58,84,49,88
680,10.0,56,95,28,14,32,89,73,37,45,62
681,10.0,37,18,78,25,3,53,57,33,52,32
682,10.0,19,58,89,78,75,88,87,11,33,61
683,10.0,55,15,83,30,97,26,6,1,5,27
684,10.0,41,51,21,72,3,81,17,84,81,45
685,10.0,11,60,87,95,48,87,54,76,79,28
686,10.0,49,6,47,61,71,62,39,92,51,91
687,10.0,85,24,88,74,61,50,63,73,65,38
688,10.0,59,67,66,38,33,40,80,1,68,82
689,10.0,69,25,76,54,43,68,9,97,38,53
690,10.0,87,6,23,15,51,25,47,69,4,78
691,10.0,55,13,63,44,81,69,86,62,17,29
692,10.0,40,48,35,26,45,74,24,24,76,43
693,10.0,63,71,17,12,61,15,78,11,90,58
694,10.0,61,5,69,78,38,32,5,74,51,39
695,10.0,69,54,64,93,56,40,49,40,69,95
696,10.0,86,27,15,18,26,32,83,15,15,1
697,10.0,2,11,62,50,63,25,81,6,2,98
698,10.0,62,68,83,20,63,36,22,86,20,3
699,10.0,97,33,49,72,13,97,37,69,88,84
700,10.0,27,50,15,92,74,28,90,90,88,65
701,10.0,85,49,4,93,37,94,95,85,59,55
702,10.0,55,17,80,88,57,13,80,57,12,35
703,10.0,96,41,59,48,28,69,92,67,76,82
704,10.0,27,51,86,11,68,23,50,40,56,69
705,10.0,11,37,75,60,5,18,58,98,39,52
706,10.0,60,77,59,21,60,71,42,4,73,45
707,10.0,35,76,36,43,76,31,36,26,4,87
708,10.0,66,77,65,26,75,34,89,79,16,96
709,10.0,18,4,53,23,51,4,21,16,51,77
710,10.0,54,92,59,84,64,98,25,66,59,76
711,10.0,82,71,30,88,23,11,69,30,13,30
712,10.0,80,49,78,77,96,50,98,54,15,49
713,10.0,60,46,4,71,34,44,18,77,77,4
714,10.0,33,81,90,13,45,86,10,49,29,58
715,10.0,74,94,55,26,60,18,55,40,88,59
716,10.0,38,64,28,61,80,73,9,20,71,79
717,10.0,9,42,6,50,84,93,34,14,3,30
718,10.0,45,2,69,24,23,3,93,64,92,44
719,10.0,6,10,69,36,28,65,50,50,90,42
720,10.0,54,77,39,5,74,38,41,70,61,70
721,10.0,74,33,46,17,97,37,45,97,47,72
722,10.0,12,35,79,49,41,96,28,55,91,71
723,10.0,88,34,77,35,91,19,48,97,62,89
724,10.0,92,74,50,78,10,1,89,56,30,7
725,10.0,53,46,6,27,45,86,87,17,34,11
726,10.0,52,7,3,14,77,57,52,13,12,54
727,10.0,66,28,6,33,30,46,65,79,22,28
728,10.0,15,34,96,94,40,88,65,80,48,67
729,10.0,32,89,32,3,90,85,64,19,11,80
730,10.0,31,5,91,51,47,62,53,56,12,72
731,10.0,51,70,11,33,46,70,91,88,60,81
732,10.0,79,35,50,31,3,29,29,91,59,35
733,10.0,9,88,55,43,43,29,53,26,2,36
734,10.0,72,9,59,51,88,31,52,24,46,93
735,10.0,79,51,61,29,52,77,28,93,16,12
736,10.0,40,12,70,97,23,22,24,19,83,87
737,10.0,65,63,51,11,68,61,43,74,58,13
738,10.0,83,10,74,32,73,84,1,94,53,81
739,10.0,42,11,69,11,24,17,4,13,29,48
740,10.0,24,90,24,93,54,89,30,96,54,27
741,10.0,82,24,39,38,31,53,33,2,45,62
742,10.0,26,87,73,17,32,24,4,53,87,84
743,10.0,40,4,35,48,29,21,6,18,77,94
744,10.0,48,83,41,2,90,25,54,70,64,85
745,10.0,36,3,31,25,1,87,56,13,80,93
746,10.0,56,4,52,85,44,43,34,12,57,94
747,10.0,53,30,18,57,27,31,39,30,82,37
748,10.0,49,20,33,63,40,90,66,36,18,35
749,10.0,32,82,21,85,5,91,38,83,61,81
750,10.0,96,33,4,9,70,25,49,80,11,72
751,10.0,85,95,18,37,92,88,18,87,39,52
752,10.0,87,77,96,29,47,96,47,62,33,55
753,10.0,98,81,86,39,60,33,12,51,36,58
754,10.0,10,81,50,21,38,92,18,47,11,58
755,10.0,90,6,11,28,64,25,34,8,27,70
756,10.0,50,9,17,11,96,83,23,71,59,23
757,10.0,43,71,49,18,11,93,95,17,56,58
758,10.0,63,60,75,41,65,93,82,78,91,41
759,10.0,68,63,86,38,15,58,74,55,83,20
760,10.0,6,56,56,13,22,30,68,17,35,72
761,10.0,2,3,64,60,69,69,40,50,71,31
762,10.0,70,1,34,74,24,53,20,89,36,32
763,10.0,4,80,45,40,72,92,29,88,6,54
764,10.0,47,27,57,56,53,17,98,30,43,21
765,10.0,81,22,63,84,22,62,80,42,68,69
766,10.0,51,72,25,28,64,58,27,66,33,18
767,10.0,65,97,2,41,73,3,6,39,1,89
768,10.0,22,51,76,43,44,1,92,22,62,47
769,10.0,50,88,26,48,77,75,94,34,96,17
770,10.0,28,29,65,62,46,66,5,45,8,21
771,10.0,35,92,89,61,15,23,96,84,66,6
772,10.0,37,19,13,34,94,17,5,28,38,31
773,10.0,52,53,59,22,37,33,47,23,40,42
774,10.0,77,79,58,92,53,44,31,43,53,64
775,10.0,17,51,43,9,94,95,65,33,28,78
776,10.0,23,68,98,28,58,43,92,4,50,2
777,10.0,42,3,16,69,92,70,95,30,70,52
778,10.0,93,63,63,50,85,69,71,21,60,95
779,10.0,18,74,80,11,52,10,91,50,70,87
780,10.0,90,91,26,25,85,22,73,76,74,37
781,10.0,45,84,83,75,82,6,40,50,95,9
782,10.0,18,13,59,92,78,80,51,27,13,21
783,10.0,41,5,20,27,48,26,93,44,83,71
784,10.0,43,80,12,35,70,29,30,92,13,74
785,10.0,30,59,81,35,22,16,4,94,62,98
786,10.0,82,71,32,21,44,40,89,9,75,21
787,10.0,69,66,84,78,56,89,68,47,41,6
788,10.0,22,78,28,35,66,26,67,87,44,94
789,10.0,49,78,3,20,82,85,25,4,66,26
790,10.0,81,94,97,71,15,11,23,14,19,44
791,10.0,68,38,3,18,3,29,35,42,77,12
792,10.0,24,48,31,13,54,44,70,37,93,94
793,10.0,26,35,39,41,83,82,13,96,27,92
794,10.0,39,87,86,38,24,2,84,22,78,32
795,10.0,21,30,28,42,80,53,87,45,39,75
796,10.0,34,81,73,7,88,64,3,83,44,71
797,10.0,16,73,24,6,11,47,20,28,9,46
798,10.0,46,91,61,47,4,16,59,96,59,51
799,10.0,54,27,32,24,56,78,82,60,67,8
800,10.0,23,87,95,17,40,71,70,70,8,86
801,10.0,72,43,83,35,80,88,55,66,36,47
802,10.0,21,73,51,3,61,54,81,9,76,36
803,10.0,52,48,36,8,32,63,82,89,27,40
804,10.0,18,65,84,14,96,10,36,82,43,78
805,10.0,59,23,36,85,22,91,77,7,29,2
806,10.0,33,43,28,33,69,31,61,86,9,20
807,10.0,73,21,75,6,12,65,36,1,14,80
808,10.0,86,88,51,73,29,79,49,73,59,64
809,10.0,66,77,39,16,31,55,62,67,20,31
810,10.0,5,8,63,73,96,82,8,35,54,2
811,10.0,39,39,4,3,66,6,70,18,29,14
812,10.0,83,78,28,57,17,44,86,21,12,69
813,10.0,69,66,22,29,98,51,24,35,47,34
814,10.0,67,74,38,89,2,48,38,57,14,73
815,10.0,46,11,97,92,30,86,88,39,59,91
816,10.0,98,27,49,71,47,62,50,59,84,80
817,10.0,20,49,45,72,48,49,36,12,32,47
818,10.0,74,53,74,28,20,44,46,97,43,51
819,10.0,55,5,51,78,63,43,15,43,73,65
820,10.0,22,97,14,84,41,15,58,89,58,68
821,10.0,20,28,96,31,65,1,68,82,22,21
822,10.0,5,23,32,63,47,31,18,73,87,14
823,10.0,97,47,33,54,4,38,11,84,51,17
824,10.0,33,38,41,93,53,93,84,52,10,63
825,10.0,6,53,54,89,11,91,3,20,50,68
826,10.0,44,13,62,87,73,44,28,62,23,75
827,10.0,69,22,50,27,84,43,65,58,71,11
828,10.0,30,42,77,21,20,85,12,63,26,95
829,10.0,14,35,27,62,70,12,93,87,12,17
830,10.0,81,68,80,68,47,85,28,76,75,86
831,10.0,92,27,33,84,59,56,54,47,77,96
832,10.0,21,89,41,81,80,78,9,73,68,31
833,10.0,54,46,86,63,96,96,37,53,79,54
834,10.0,71,1,21,25,55,92,26,59,91,87
835,10.0,95,34,73,42,87,93,24,31,5,68
836,10.0,89,92,95,67,12,57,56,4,71,43
837,10.0,79,13,26,40,29,55,5,93,38,14
838,10.0,87,9,66,1,83,17,61,26,22,23
839,10.0,57,91,2,23,71,53,14,32,18,84
840,10.0,83,27,30,98,19,1,27,13,85,21
841,10.0,93,16,26,33,63,2,37,67,42,93
842,10.0,71,21,14,30,14,46,91,69,56,84
843,10.0,68,42,84,18,25,43,17,78,36,68
844,10.0,54,43,42,9,19,53,25,81,74,77
845,10.0,93,54,4,31,84,41,62,58,95,98
846,10.0,95,70,36,13,26,68,93,54,92,81
847,10.0,52,52,56,94,43,56,34,62,80,64
848,10.0,17,98,78,7,41,7,27,35,18,30
849,10.0,97,74,83,56,68,49,64,15,28,31
850,10.0,79,72,41,45,83,38,58,65,20,35
851,10.0,84,81,35,56,7,63,35,22,25,56
852,10.0,15,90,29,28,69,93,12,8,55,10
853,10.0,14,16,13,65,3,31,84,55,68,77
854,10.0,16,27,15,60,7,5,89,94,37,71
855,10.0,17,57,21,37,67,50,61,78,5,62
856,10.0,88,3,95,86,95,8,29,21,71,45
857,10.0,19,59,68,17,24,14,89,93,46,4
858,10.0,41,42,8,23,98,52,45,27,56,21
859,10.0,92,86,98,20,49,49,5,88,49,20
860,10.0,47,97,80,72,90,30,29,60,18,50
861,10.0,62,52,70,48,75,9,9,44,23,87
862,10.0,69,10,46,54,49,73,31,19,70,9
863,10.0,5,45,40,46,67,52,90,28,26,70
864,10.0,54,95,26,27,91,76,70,7,7,12
865,10.0,82,17,90,73,29,77,20,96,39,67
866,10.0,31,24,71,72,43,16,8,69,60,25
867,10.0,85,33,11,90,53,74,72,78,23,4
868,10.0,15,44,86,7,85,17,74,62,52,67
869,10.0,82,92,43,86,44,48,15,22,18,41
870,10.0,37,21,30,39,56,28,54,17,25,71
871,10.0,6,18,66,90,79,81,28,17,60,15
872,10.0,84,55,18,11,1,35,74,38,63,23
873,10.0,8,2,55,77,19,48,60,51,22,14
874,10.0,8,84,82,69,51,66,91,83,75,36
875,10.0,7,67,1,42,55,90,33,40,41,52
876,10.0,27,30,11,51,72,8,41,22,97,25
877,10.0,35,45,34,55,22,52,40,92,86,73
878,10.0,52,91,92,43,60,14,4,13,35,13
879,10.0,50,37,71,74,60,46,71,16,45,51
880,10.0,2,49,50,50,96,23,44,87,43,79
881,10.0,60,66,95,50,48,14,85,46,37,11
882,10.0,7,39,24,84,30,22,76,14,22,72
883,10.0,14,36,11,27,58,40,74,83,81,61
884,10.0,89,40,30,63,46,6,95,51,77,61
885,10.0,50,42,26,49,62,91,72,56,51,38
886,10.0,20,82,56,43,14,37,78,95,39,98
887,10.0,4,93,38,11,47,24,32,7,98,12
888,10.0,3,1,55,53,98,29,42,56,13,34
889,10.0,93,93,6,85,11,77,83,90,80,89
890,10.0,46,62,51,5,15,41,98,38,35,10
891,10.0,47,57,41,82,52,1,33,27,83,41
892,10.0,8,41,51,15,55,33,85,2,31,87
893,10.0,50,24,79,36,96,65,93,92,2,46
894,10.0,31,54,32,32,71,37,92,40,91,62
895,10.0,80,47,3,14,92,82,79,66,64,37
896,10.0,91,55,4,65,89,57,39,19,49,61
897,10.0,69,96,76,1,72,10,52,12,69,34
898,10.0,30,69,51,71,48,50,74,94,13,45
899,10.0,43,9,78,69,69,32,15,2,94,78
900,10.0,22,57,77,50,77,94,5,31,40,44
901,10.0,97,46,12,65,38,37,83,75,96,17
902,10.0,86,93,79,39,85,37,70,94,40,10
903,10.0,75,98,78,59,73,19,74,73,33,75
904,10.0,84,42,51,88,5,1,2,32,81,60
905,10.0,4,27,47,46,54,74,98,7,15,27
906,10.0,32,72,57,80,64,78,30,29,16,8
907,10.0,44,49,34,87,90,33,79,30,12,10
908,10.0,24,47,78,90,88,23,63,81,95,41
909,10.0,97,56,53,85,63,30,69,43,81,58
910,10.0,80,47,53,63,89,82,81,28,33,62
911,10.0,43,58,72,34,83,5,6,26,97,59
912,10.0,79,64,16,92,86,86,95,36,24,34
913,10.0,29,93,80,47,21,73,54,41,39,50
914,10.0,21,92,14,57,3,18,71,57,29,82
915,10.0,53,52,55,96,5,39,68,89,3,8
916,10.0,23,81,52,11,17,87,15,64,27,26
917,10.0,63,82,2,83,24,84,34,26,27,53
918,10.0,85,52,76,62,80,89,55,49,57,44
919,10.0,10,27,36,36,62,97,4,64,42,4
920,10.0,76,16,26,70,5,67,44,34,80,9
921,10.0,71,6,28,34,76,71,68,91,96,58
922,10.0,3,78,21,80,3,3,14,61,1,58
923,10.0,57,34,26,83,74,13,43,38,60,93
924,10.0,91,86,82,65,81,74,35,7,43,90
925,10.0,95,45,82,81,43,22,25,50,46,18
926,10.0,86,72,32,22,1,13,41,72,81,33
927,10.0,27,18,43,85,84,70,55,62,79,73
928,10.0,80,54,14,24,61,41,42,19,45,33
929,10.0,32,93,84,10,12,43,37,18,71,70
930,10.0,93,94,42,84,84,13,14,88,4,7
931,10.0,53,17,67,58,17,10,77,27,55,37
932,10.0,30,54,16,41,71,65,79,84,65,10
933,10.0,97,14,5,14,52,64,59,64,77,74
934,10.0,39,30,72,74,56,2,43,87,13,20
935,10.0,93,40,61,30,56,37,82,92,76,94
936,10.0,2,32,69,1,34,72,67,84,19,66
937,10.0,39,48,89,7,61,30,73,29,93,92
938,10.0,37,90,88,79,83,6,83,40,36,76
939,10.0,1,15,14,21,93,58,97,2,79,82
940,10.0,73,44,39,67,7,32,82,44,72,22
941,10.0,61,33,80,9,19,66,30,74,66,90
942,10.0,59,56,85,20,3,60,7,1,35,20
943,10.0,53,80,97,73,35,40,42,51,68,70
944,10.0,28,17,84,63,74,94,4,17,54,81
945,10.0,78,87,9,65,42,63,78,83,88,92
946,10.0,11,26,89,12,89,92,87,44,28,2
947,10.0,48,96,44,32,64,83,55,58,13,74
948,10.0,72,92,6,32,58,50,74,41,97,50
949,10.0,78,90,34,74,84,94,24,49,46,1
950,10.0,95,20,23,42,26,92,42,46,5,64
951,10.0,47,74,1,87,44,69,40,23,5,35
952,10.0,40,69,63,83,22,49,38,62,1,84
953,10.0,79,51,48,52,97,1,6,79,5,43
954,10.0,9,68,2,60,60,93,54,14,71,92
955,10.0,91,62,18,2,60,11,71,83,86,14
956,10.0,94,25,75,55,84,19,9,51,35,17
957,10.0,93,37,65,9,9,96,59,10,24,78
958,10.0,48,84,75,43,49,65,22,6,38,18
959,10.0,94,69,87,10,31,9,95,83,66,51
960,10.0,66,42,60,3,20,3,84,25,61,92
961,10.0,46,16,47,59,94,66,33,34,29,30
962,10.0,58,18,10,31,73,18,86,64,51,58
963,10.0,29,28,70,94,71,90,95,51,42,12
964,10.0,19,81,21,39,12,16,11,31,89,25
965,10.0,27,14,86,28,1,28,31,4,44,16
966,10.0,69,45,84,91,66,52,60,4,14,94
967,10.0,5,57,88,45,24,53,12,5,84,11
968,10.0,38,60,41,17,51,30,86,32,8,1
969,10.0,51,24,85,36,73,98,64,84,90,70
970,10.0,39,16,92,45,94,8,87,64,73,94
971,10.0,98,42,64,2,65,44,73,34,64,46
972,10.0,73,84,77,3,42,63,56,39,75,64
973,10.0,11,42,67,9,84,67,36,27,13,14
974,10.0,40,78,57,56,48,25,8,48,41,43
975,10.0,85,28,27,41,81,55,86,40,17,35
976,10.0,28,26,73,2,30,63,63,1,87,52
977,10.0,24,62,8,87,9,28,23,37,73,62
978,10.0,93,90,2,95,30,31,66,11,22,30
979,10.0,61,65,35,40,79,7,59,15,51,39
980,10.0,83,59,96,60,46,97,76,34,81,63
981,10.0,56,32,34,77,83,22,33,58,32,36
982,10.0,15,77,23,63,1,32,36,53,91,65
983,10.0,89,82,35,88,40,1,24,61,76,38
984,10.0,51,85,74,87,4,3,58,28,45,33
985,10.0,21,10,28,56,38,71,67,6,31,56
986,10.0,67,3,59,51,24,55,25,80,95,4
987,10.0,58,97,67,69,77,90,77,32,93,81
988,10.0,27,10,38,24,25,61,42,26,54,81
989,10.0,48,27,30,33,36,97,80,31,37,70
990,10.0,94,97,83,40,4,78,85,98,88,3
991,10.0,89,42,6,68,63,32,24,56,6,34
992,10.0,60,15,9,18,43,81,47,43,37,17
993,10.0,24,62,39,6,65,88,17,10,25,32
994,10.0,42,84,29,6,6,75,38,17,17,20
995,10.0,84,8,3,43,69,88,86,2,21,21
996,10.0,95,60,96,25,32,72,86,89,88,9
997,10.0,88,51,25,68,81,87,4,28,60,76
998,10.0,12,63,25,26,12,13,45,93,25,46
999,10.0,22,32,80,61,31,14,62,68,53,29
1000,10.0,1,31,71,78,80,10,71,98,18,94
1001,10.0,48,42,85,29,38,76,2,90,65,16
1002,10.0,54,85,85,63,49,16,10,81,58,16
1003,10.0,86,56,43,32,48,7,65,95,42,9
1004,10.0,70,26,60,53,68,12,90,71,37,66
1005,10.0,16,2,20,67,81,38,96,83,5,91
1006,10.0,20,78,52,1,20,3,90,14,1,79
1007,10.0,33,48,75,52,19,65,27,58,82,51
1008,10.0,33,47,62,87,10,55,79,57,60,41
1009,10.0,19,95,72,22,91,10,46,79,30,4
1010,10.0,56,19,1,38,11,6,78,26,72,46
1011,10.0,68,52,21,7,23,23,39,8,83,80
1012,10.0,9,29,61,15,17,83,8,68,33,65
1013,10.0,36,15,57,71,24,78,4,82,15,48
1014,10.0,59,92,63,23,57,89,15,85,34,73
1015,10.0,54,36,46,97,17,98,75,27,82,8
1016,10.0,40,37,41,57,28,83,85,55,17,54
1017,10.0,17,67,69,87,22,48,4,43,54,50
1018,10.0,26,59,81,88,37,39,3,55,33,59
1019,10.0,69,94,39,91,13,38,95,97,53,26
1020,10.0,55,88,27,75,58,42,32,5,66,54
1021,10.0,6,9,52,63,18,35,89,41,31,3
1022,10.0,10,68,75,16,58,93,62,2,72,12
1023,10.0,11,6,72,67,95,92,75,85,86,86
1024,10.0,75,98,13,17,29,30,6,81,78,78
1025,10.0,73,38,6,17,49,84,13,39,30,89
1026,10.0,52,95,2,20,14,11,98,50,47,55
1027,10.0,32,38,93,44,59,85,81,90,71,5
1028,10.0,65,10,89,70,78,77,98,72,17,30
1029,10.0,14,84,32,88,54,34,76,7,66,29
1030,10.0,17,28,90,43,23,20,53,37,87,73
1031,10.0,95,65,45,9,40,53,6,8,10,33
1032,10.0,48,48,49,90,26,21,19,17,91,13
1033,10.0,8,45,83,92,67,74,95,85,73,28
1034,10.0,75,78,39,77,49,87,55,86,2,43
1035,10.0,46,15,97,69,45,66,91,66,44,96
1036,10.0,92,98,19,9,53,35,23,21,18,5
1037,10.0,37,34,81,72,63,93,66,79,70,28
1038,10.0,7,55,80,35,52,52,11,54,4,59
1039,10.0,80,64,45,22,36,26,82,83,35,54
1040,10.0,2,17,84,85,86,81,57,54,27,18
1041,10.0,42,15,95,66,97,30,95,48,36,62
1042,10.0,89,59,6,85,98,74,64,96,22,11
1043,10.0,37,71,6,4,94,56,31,64,77,42
1044,10.0,16,98,34,49,2,42,31,47,73,55
1045,10.0,7,78,85,90,25,2,48,77,53,59
1046,10.0,57,73,46,98,41,6,54,27,94,18
1047,10.0,43,68,18,39,37,19,21,92,48,88
1048,10.0,68,76,5,85,80,21,83,16,30,1
1049,10.0,7,67,64,77,20,79,93,8,64,53
1050,10.0,95,24,7,44,1,95,89,81,64,30
1051,10.0,79,44,17,63,66,73,96,71,38,76
1052,10.0,9,57,8,51,60,59,37,60,65,59
1053,10.0,52,44,59,55,22,43,44,78,63,24
1054,10.0,89,70,44,43,72,29,28,2,89,51
1055,10.0,63,44,48,1,47,94,95,18,42,35
1056,10.0,26,6,49,4,74,19,64,18,58,52
1057,10.0,57,77,64,24,48,2,38,20,19,48
1058,10.0,37,97,83,34,76,23,88,65,35,57
1059,10.0,70,62,24,55,51,87,84,32,92,82
1060,10.0,30,12,21,16,57,11,57,80,67,26
1061,10.0,26,62,88,40,34,94,5,22,48,76
1062,10.0,1,48,70,37,87,98,35,53,79,47
1063,10.0,21,52,51,35,27,9,75,80,20,35
1064,10.0,85,45,63,21,2,49,85,34,17,74
1065,10.0,18,46,2,63,9,92,20,2,60,26
1066,10.0,3,35,32,8,22,20,65,1,58,26
1067,10.0,17,66,19,35,19,56,60,77,71,91
1068,10.0,77,17,80,72,77,24,67,96,65,74
